Customer,state,response,coverage,education,effective_to_date,employment_status,gender,location_code,marital_status,policy_type,sales_channel,vehicle_class
VO87159,Oregon,No,Basic,High School or Below,2/1/11,Employed,F,Urban,Single,Personal Auto,Branch,Luxury SUV
QK23524,Oregon,No,Extended,Bachelor,1/22/11,Employed,F,Suburban,Married,Personal Auto,Agent,SUV
ZQ37164,Arizona,No,Basic,Bachelor,1/29/11,Employed,F,Urban,Married,Personal Auto,Agent,Four-Door Car
FG47217,California,No,Basic,Bachelor,2/11/11,Employed,M,Suburban,Married,Special Auto,Agent,Four-Door Car
FQ46354,California,No,Extended,Bachelor,2/4/11,Employed,M,Rural,Married,Personal Auto,Web,Four-Door Car
AG56998,Oregon,No,Basic,College,2/8/11,Unemployed,M,Suburban,Married,Corporate Auto,Branch,Two-Door Car
KG23128,Oregon,Yes,Extended,Bachelor,2/14/11,Retired,M,Suburban,Married,Personal Auto,Agent,Two-Door Car
NX34811,Nevada,No,Premium,Bachelor,2/10/11,Employed,F,Rural,Married,Personal Auto,Call Center,Two-Door Car
PY79729,Oregon,No,Basic,High School or Below,1/3/11,Employed,F,Suburban,Divorced,Corporate Auto,Agent,Four-Door Car
VJ64329,Oregon,Yes,Extended,College,2/1/11,Retired,F,Suburban,Single,Corporate Auto,Branch,Four-Door Car
CO71312,Arizona,No,Premium,High School or Below,1/6/11,Disabled,F,Suburban,Married,Personal Auto,Agent,SUV
VG83453,California,No,Extended,Doctor,2/21/11,Disabled,M,Suburban,Married,Personal Auto,Call Center,Two-Door Car
JD78271,Nevada,No,Basic,College,1/18/11,Employed,F,Rural,Married,Personal Auto,Call Center,SUV
XM69101,Oregon,No,Extended,Bachelor,1/29/11,Employed,M,Urban,Married,Personal Auto,Branch,Two-Door Car
HK30754,Arizona,No,Extended,College,1/16/11,Medical Leave,M,Suburban,Divorced,Special Auto,Agent,Two-Door Car
WJ47053,Oregon,No,Basic,Bachelor,1/17/11,Unemployed,M,Suburban,Single,Personal Auto,Call Center,Two-Door Car
HX36471,California,No,Extended,High School or Below,1/13/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,Two-Door Car
HS66275,California,No,Extended,High School or Below,2/18/11,Employed,F,Suburban,Married,Personal Auto,Agent,Two-Door Car
MB75636,Oregon,No,Basic,College,1/10/11,Employed,F,Urban,Married,Personal Auto,Agent,Four-Door Car
KB35786,Oregon,No,Basic,Bachelor,2/3/11,Medical Leave,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
LX42787,California,No,Basic,College,1/3/11,Retired,M,Suburban,Single,Personal Auto,Branch,Four-Door Car
SS34897,California,No,Basic,Bachelor,1/27/11,Employed,M,Rural,Married,Personal Auto,Call Center,Four-Door Car
ZQ92997,Nevada,No,Extended,High School or Below,1/22/11,Unemployed,M,Suburban,Single,Personal Auto,Call Center,Four-Door Car
OB66874,Oregon,No,Basic,College,1/12/11,Employed,F,Suburban,Married,Personal Auto,Web,Two-Door Car
LE74625,California,No,Extended,Master,2/28/11,Medical Leave,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
QN60028,California,Yes,Basic,Bachelor,1/3/11,Employed,M,Suburban,Married,Corporate Auto,Agent,Two-Door Car
GV19121,Oregon,No,Basic,College,2/10/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Two-Door Car
PS43764,Washington,Yes,Basic,High School or Below,2/26/11,Medical Leave,M,Suburban,Single,Special Auto,Call Center,Four-Door Car
YW60802,Oregon,No,Basic,High School or Below,2/11/11,Unemployed,F,Suburban,Single,Personal Auto,Web,SUV
UI80897,Washington,No,Basic,High School or Below,2/27/11,Employed,M,Suburban,Divorced,Corporate Auto,Call Center,Two-Door Car
VV35420,Arizona,Yes,Basic,High School or Below,2/28/11,Employed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
RW61528,Nevada,No,Premium,College,1/2/11,Employed,F,Suburban,Single,Corporate Auto,Web,Four-Door Car
LT60268,Nevada,No,Extended,College,1/4/11,Employed,F,Urban,Single,Personal Auto,Call Center,SUV
VA77345,Oregon,No,Extended,College,2/25/11,Employed,F,Urban,Married,Special Auto,Call Center,Four-Door Car
WG15595,California,No,Basic,College,1/9/11,Employed,M,Suburban,Married,Personal Auto,Agent,Two-Door Car
FZ45665,Oregon,No,Basic,Bachelor,1/3/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Four-Door Car
MM90239,Oregon,Yes,Extended,High School or Below,1/20/11,Employed,M,Suburban,Single,Personal Auto,Branch,Two-Door Car
UG18431,Arizona,No,Basic,Bachelor,2/9/11,Employed,M,Suburban,Married,Special Auto,Call Center,SUV
BE78308,Oregon,No,Basic,Bachelor,1/29/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Two-Door Car
EM29019,Arizona,No,Basic,Bachelor,2/18/11,Employed,F,Rural,Married,Personal Auto,Call Center,SUV
SK37917,Nevada,No,Basic,College,1/11/11,Unemployed,M,Suburban,Single,Corporate Auto,Agent,Two-Door Car
DD68171,Arizona,No,Extended,Bachelor,2/8/11,Employed,F,Rural,Married,Personal Auto,Agent,Four-Door Car
NF20746,Oregon,No,Basic,Bachelor,1/18/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Luxury Car
PY48656,Arizona,No,Extended,Master,1/31/11,Employed,F,Rural,Married,Corporate Auto,Agent,Four-Door Car
AO42003,Oregon,No,Basic,College,1/24/11,Employed,F,Suburban,Married,Corporate Auto,Agent,SUV
DK41858,Arizona,No,Basic,College,2/5/11,Employed,F,Urban,Married,Personal Auto,Agent,Four-Door Car
TY20016,Oregon,No,Basic,Bachelor,1/20/11,Employed,M,Urban,Married,Personal Auto,Web,Two-Door Car
OH76118,Washington,No,Basic,High School or Below,1/27/11,Unemployed,F,Rural,Married,Personal Auto,Web,Four-Door Car
IZ79227,Arizona,No,Extended,Bachelor,1/6/11,Employed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
HN10814,Arizona,No,Basic,Master,1/28/11,Employed,M,Rural,Married,Personal Auto,Web,SUV
OD25312,Arizona,No,Basic,College,1/30/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
ZR32858,California,No,Basic,Bachelor,2/25/11,Employed,F,Urban,Married,Personal Auto,Branch,SUV
FC68244,Oregon,No,Extended,High School or Below,1/1/11,Employed,M,Suburban,Married,Personal Auto,Web,Four-Door Car
VS86041,Arizona,No,Basic,Bachelor,2/5/11,Employed,F,Suburban,Married,Corporate Auto,Agent,Two-Door Car
EQ82942,California,No,Extended,Bachelor,2/4/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,SUV
ZE82255,California,No,Basic,College,1/15/11,Employed,F,Suburban,Married,Corporate Auto,Branch,Four-Door Car
DA79544,Oregon,No,Basic,Bachelor,2/1/11,Employed,M,Rural,Married,Personal Auto,Branch,Four-Door Car
WG33213,California,No,Basic,Bachelor,1/23/11,Employed,F,Suburban,Divorced,Personal Auto,Call Center,Four-Door Car
DP97298,California,No,Extended,High School or Below,1/23/11,Employed,M,Rural,Single,Personal Auto,Call Center,Sports Car
JH73645,California,No,Basic,High School or Below,2/12/11,Unemployed,M,Suburban,Single,Personal Auto,Call Center,Four-Door Car
SK98708,Oregon,No,Premium,College,1/13/11,Unemployed,F,Suburban,Single,Corporate Auto,Branch,Four-Door Car
ZZ62245,Oregon,No,Extended,High School or Below,1/31/11,Unemployed,F,Suburban,Single,Personal Auto,Web,Four-Door Car
AU46604,California,No,Basic,Bachelor,1/16/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
HD44279,Arizona,No,Basic,Bachelor,2/8/11,Disabled,F,Suburban,Divorced,Personal Auto,Branch,Four-Door Car
LS99940,California,No,Extended,Master,1/30/11,Employed,F,Urban,Married,Personal Auto,Web,Four-Door Car
EY27917,Oregon,No,Basic,Master,1/10/11,Employed,M,Rural,Married,Personal Auto,Call Center,SUV
ZJ22033,Washington,Yes,Basic,College,2/20/11,Employed,M,Urban,Single,Corporate Auto,Agent,Four-Door Car
TZ60132,Oregon,No,Extended,High School or Below,2/5/11,Retired,F,Suburban,Divorced,Corporate Auto,Branch,Four-Door Car
XG74199,Oregon,No,Basic,College,1/19/11,Employed,M,Rural,Married,Personal Auto,Agent,SUV
YM74115,Nevada,No,Basic,Bachelor,2/22/11,Disabled,M,Rural,Married,Corporate Auto,Branch,Four-Door Car
LO48126,Oregon,No,Basic,High School or Below,1/17/11,Employed,F,Suburban,Married,Personal Auto,Call Center,Four-Door Car
NM37561,California,No,Basic,High School or Below,1/11/11,Employed,M,Rural,Married,Corporate Auto,Web,Luxury Car
HW19141,Oregon,No,Extended,Bachelor,2/28/11,Employed,F,Urban,Married,Corporate Auto,Call Center,Four-Door Car
OD21455,California,No,Basic,Bachelor,1/7/11,Unemployed,M,Urban,Single,Personal Auto,Call Center,Four-Door Car
WN14477,California,No,Extended,Bachelor,2/9/11,Unemployed,M,Suburban,Divorced,Personal Auto,Branch,Four-Door Car
YK88644,Nevada,No,Extended,Master,2/16/11,Unemployed,M,Suburban,Divorced,Personal Auto,Branch,Four-Door Car
YO41331,Oregon,Yes,Extended,College,2/26/11,Employed,F,Rural,Married,Personal Auto,Call Center,Two-Door Car
PB39857,California,No,Extended,Master,2/23/11,Employed,M,Urban,Married,Personal Auto,Agent,SUV
NW67881,Oregon,No,Basic,Bachelor,2/12/11,Employed,M,Suburban,Married,Personal Auto,Call Center,SUV
BN13780,California,No,Extended,Bachelor,2/23/11,Unemployed,F,Suburban,Married,Personal Auto,Agent,Luxury SUV
EZ70847,Washington,No,Basic,College,2/12/11,Employed,F,Suburban,Married,Corporate Auto,Agent,Four-Door Car
YR75102,Arizona,No,Basic,College,2/8/11,Employed,M,Suburban,Married,Personal Auto,Agent,SUV
RS30611,Arizona,No,Extended,High School or Below,2/1/11,Disabled,M,Suburban,Married,Personal Auto,Branch,Four-Door Car
QT61438,Oregon,No,Extended,Master,1/28/11,Employed,M,Suburban,Married,Corporate Auto,Branch,Two-Door Car
MD44130,Oregon,No,Basic,High School or Below,1/28/11,Employed,M,Suburban,Married,Corporate Auto,Branch,Two-Door Car
MS78828,Nevada,No,Extended,College,1/4/11,Employed,F,Suburban,Married,Personal Auto,Branch,SUV
DG31826,California,Yes,Basic,Bachelor,1/11/11,Employed,M,Rural,Married,Corporate Auto,Call Center,Four-Door Car
WW67905,Oregon,No,Basic,High School or Below,2/16/11,Unemployed,M,Suburban,Married,Corporate Auto,Agent,SUV
LS92540,California,No,Basic,College,1/29/11,Employed,F,Suburban,Divorced,Corporate Auto,Call Center,SUV
RP92511,Nevada,No,Extended,Bachelor,1/20/11,Employed,M,Urban,Married,Personal Auto,Agent,Sports Car
LK63879,California,No,Basic,High School or Below,1/27/11,Unemployed,F,Suburban,Single,Personal Auto,Branch,Four-Door Car
BT20606,Arizona,No,Basic,Doctor,1/10/11,Employed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
WW31823,Oregon,No,Basic,High School or Below,1/22/11,Employed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
MN79082,Oregon,No,Extended,College,1/5/11,Employed,M,Suburban,Married,Corporate Auto,Branch,Two-Door Car
ID89933,Oregon,No,Extended,Doctor,1/9/11,Employed,F,Urban,Married,Personal Auto,Web,Four-Door Car
NM77390,Nevada,No,Basic,High School or Below,1/13/11,Employed,M,Suburban,Single,Special Auto,Agent,SUV
NN79124,Nevada,No,Basic,Bachelor,1/13/11,Employed,M,Urban,Married,Personal Auto,Call Center,SUV
DF97701,Oregon,No,Extended,Bachelor,2/8/11,Employed,F,Suburban,Married,Corporate Auto,Branch,Four-Door Car
EJ73184,California,No,Basic,Bachelor,2/10/11,Employed,F,Rural,Married,Personal Auto,Web,SUV
GE43335,Nevada,No,Basic,College,2/18/11,Unemployed,M,Suburban,Divorced,Personal Auto,Branch,SUV
HB68898,Oregon,No,Premium,Bachelor,1/30/11,Employed,F,Rural,Married,Corporate Auto,Branch,SUV
UP80657,Washington,Yes,Basic,College,2/15/11,Employed,M,Suburban,Single,Corporate Auto,Call Center,Four-Door Car
PR13091,Oregon,No,Basic,College,1/23/11,Employed,F,Urban,Single,Personal Auto,Web,Sports Car
YV73432,Oregon,No,Basic,College,2/2/11,Employed,M,Suburban,Married,Personal Auto,Branch,Two-Door Car
CG90504,Oregon,Yes,Basic,College,2/1/11,Medical Leave,F,Suburban,Single,Personal Auto,Web,Two-Door Car
SH12501,Washington,No,Extended,High School or Below,1/26/11,Employed,M,Suburban,Married,Personal Auto,Agent,Two-Door Car
ZR58728,Nevada,No,Basic,Master,1/25/11,Employed,M,Suburban,Single,Personal Auto,Web,Four-Door Car
NS57426,Arizona,No,Extended,Bachelor,2/11/11,Employed,M,Suburban,Single,Personal Auto,Web,Four-Door Car
HU99414,Oregon,No,Extended,High School or Below,2/2/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Luxury Car
LP86596,Arizona,No,Basic,High School or Below,2/9/11,Unemployed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
HR92775,California,No,Extended,College,1/10/11,Employed,F,Urban,Single,Personal Auto,Call Center,Four-Door Car
DQ69331,Washington,Yes,Basic,High School or Below,1/5/11,Retired,M,Suburban,Married,Personal Auto,Web,Four-Door Car
SP41790,California,No,Extended,Bachelor,1/23/11,Unemployed,M,Suburban,Married,Personal Auto,Agent,Four-Door Car
YA52900,Oregon,No,Extended,College,2/19/11,Unemployed,M,Suburban,Married,Corporate Auto,Agent,SUV
RQ88363,California,No,Basic,College,1/18/11,Employed,F,Rural,Married,Personal Auto,Agent,Four-Door Car
OZ37864,Oregon,No,Basic,Bachelor,1/21/11,Unemployed,F,Rural,Divorced,Personal Auto,Branch,Four-Door Car
EH27304,California,No,Basic,Doctor,1/21/11,Employed,F,Suburban,Single,Personal Auto,Branch,Four-Door Car
CR37971,Oregon,No,Extended,Bachelor,2/9/11,Employed,M,Urban,Married,Personal Auto,Web,Four-Door Car
KL54950,Oregon,No,Extended,Bachelor,1/10/11,Employed,M,Suburban,Married,Personal Auto,Agent,SUV
DS75515,California,No,Basic,Bachelor,2/1/11,Employed,M,Urban,Married,Personal Auto,Agent,Two-Door Car
YW72997,Arizona,No,Basic,High School or Below,1/8/11,Unemployed,M,Suburban,Single,Personal Auto,Web,SUV
MR13691,Arizona,No,Extended,Bachelor,1/13/11,Employed,M,Urban,Married,Personal Auto,Call Center,Four-Door Car
PP20957,Nevada,No,Basic,Bachelor,1/6/11,Unemployed,F,Suburban,Married,Personal Auto,Web,SUV
KJ41153,Oregon,No,Basic,College,1/22/11,Employed,M,Urban,Divorced,Personal Auto,Branch,SUV
WX49215,Oregon,No,Basic,Master,2/17/11,Medical Leave,M,Rural,Married,Personal Auto,Branch,Four-Door Car
CH78309,Oregon,No,Basic,College,1/6/11,Employed,M,Rural,Married,Personal Auto,Web,Four-Door Car
UF54329,California,No,Extended,College,1/16/11,Employed,M,Urban,Married,Corporate Auto,Call Center,Two-Door Car
CQ59706,Washington,No,Basic,College,1/18/11,Employed,F,Rural,Divorced,Personal Auto,Agent,Four-Door Car
KP77095,Arizona,No,Premium,Bachelor,2/8/11,Employed,F,Rural,Married,Corporate Auto,Web,SUV
PP14656,Washington,No,Basic,Master,1/9/11,Employed,M,Rural,Married,Personal Auto,Branch,Two-Door Car
QM74025,Oregon,No,Basic,High School or Below,2/24/11,Employed,F,Suburban,Divorced,Personal Auto,Web,SUV
RW67951,Washington,No,Basic,Bachelor,2/8/11,Employed,M,Rural,Married,Personal Auto,Agent,Four-Door Car
ED13353,Oregon,No,Basic,High School or Below,2/18/11,Medical Leave,M,Suburban,Single,Personal Auto,Web,Four-Door Car
LG49010,California,No,Basic,Bachelor,2/9/11,Medical Leave,M,Urban,Married,Personal Auto,Call Center,Two-Door Car
UA74474,Oregon,No,Premium,College,2/27/11,Employed,F,Suburban,Married,Corporate Auto,Branch,Four-Door Car
AC79024,Nevada,No,Basic,Bachelor,2/7/11,Employed,M,Suburban,Married,Personal Auto,Agent,Two-Door Car
SD61306,Arizona,No,Basic,High School or Below,1/23/11,Employed,M,Rural,Married,Personal Auto,Agent,Four-Door Car
PF88939,Nevada,No,Basic,Doctor,2/28/11,Disabled,M,Suburban,Married,Personal Auto,Branch,SUV
FG64765,Arizona,No,Basic,Bachelor,1/18/11,Employed,M,Urban,Single,Personal Auto,Agent,Four-Door Car
DC79319,California,No,Extended,Bachelor,1/17/11,Employed,F,Suburban,Single,Personal Auto,Branch,Two-Door Car
HS45195,California,No,Extended,High School or Below,1/29/11,Unemployed,M,Suburban,Single,Personal Auto,Web,Two-Door Car
VN73653,Oregon,No,Basic,College,2/13/11,Unemployed,M,Suburban,Single,Corporate Auto,Agent,Luxury SUV
WL72919,California,No,Basic,College,1/8/11,Employed,F,Suburban,Single,Personal Auto,Call Center,Four-Door Car
DO31181,Oregon,No,Extended,College,1/30/11,Unemployed,F,Rural,Married,Personal Auto,Agent,Two-Door Car
WY23230,Oregon,No,Extended,College,2/24/11,Retired,F,Suburban,Divorced,Personal Auto,Agent,Two-Door Car
SK89479,California,No,Basic,College,1/20/11,Unemployed,M,Suburban,Single,Corporate Auto,Branch,Four-Door Car
BM30720,Nevada,No,Basic,High School or Below,2/3/11,Employed,F,Suburban,Single,Personal Auto,Web,Four-Door Car
XG92008,Arizona,No,Extended,Master,2/23/11,Employed,F,Rural,Married,Personal Auto,Branch,Four-Door Car
CJ46674,Oregon,No,Basic,High School or Below,1/28/11,Unemployed,M,Suburban,Single,Corporate Auto,Web,Four-Door Car
UJ31096,Oregon,No,Basic,High School or Below,2/11/11,Employed,F,Suburban,Married,Personal Auto,Agent,Four-Door Car
GS44464,California,Yes,Extended,High School or Below,1/15/11,Employed,F,Suburban,Married,Personal Auto,Agent,Two-Door Car
XP35430,Oregon,No,Extended,College,2/19/11,Employed,F,Suburban,Married,Special Auto,Agent,Four-Door Car
QI51950,Nevada,No,Basic,High School or Below,2/12/11,Employed,F,Suburban,Single,Personal Auto,Branch,SUV
PL88841,Arizona,No,Basic,Bachelor,1/12/11,Unemployed,M,Suburban,Married,Corporate Auto,Agent,Two-Door Car
ZW51790,Arizona,No,Basic,College,2/9/11,Employed,F,Suburban,Married,Personal Auto,Agent,Two-Door Car
MY80820,California,No,Basic,Bachelor,2/19/11,Employed,M,Rural,Married,Corporate Auto,Agent,Four-Door Car
NE13752,Arizona,No,Basic,Bachelor,1/12/11,Employed,M,Urban,Married,Personal Auto,Agent,Four-Door Car
VL51487,California,No,Extended,High School or Below,1/19/11,Employed,M,Suburban,Married,Personal Auto,Call Center,SUV
DD97473,Oregon,No,Basic,High School or Below,1/11/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,Four-Door Car
QJ89807,Nevada,No,Extended,High School or Below,2/11/11,Unemployed,F,Suburban,Single,Personal Auto,Agent,SUV
GK24074,Arizona,No,Extended,College,1/14/11,Employed,F,Urban,Married,Personal Auto,Branch,Two-Door Car
DL61016,Oregon,No,Basic,College,2/20/11,Employed,M,Rural,Single,Special Auto,Agent,Four-Door Car
EV60177,California,No,Basic,High School or Below,2/8/11,Employed,F,Suburban,Single,Personal Auto,Branch,Four-Door Car
OS96036,Arizona,No,Basic,College,1/16/11,Employed,F,Urban,Married,Personal Auto,Agent,SUV
AF37776,California,No,Extended,Bachelor,1/16/11,Employed,F,Rural,Married,Personal Auto,Call Center,SUV
NC78961,Oregon,No,Basic,Bachelor,2/4/11,Employed,M,Suburban,Divorced,Personal Auto,Agent,SUV
YA15471,Oregon,No,Basic,College,1/7/11,Employed,M,Urban,Married,Corporate Auto,Branch,Four-Door Car
KX80728,Washington,No,Extended,High School or Below,1/23/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
VV47792,California,Yes,Extended,College,2/13/11,Employed,F,Suburban,Married,Personal Auto,Branch,Luxury Car
GE80842,Oregon,No,Basic,College,1/4/11,Employed,F,Suburban,Married,Personal Auto,Branch,Luxury SUV
QA93530,Nevada,No,Basic,College,2/10/11,Employed,F,Rural,Divorced,Personal Auto,Agent,Four-Door Car
GA27295,California,No,Basic,Master,1/14/11,Employed,F,Rural,Divorced,Personal Auto,Call Center,SUV
EL55611,California,No,Extended,High School or Below,1/27/11,Employed,F,Urban,Married,Personal Auto,Agent,SUV
TL39050,Arizona,No,Extended,Bachelor,2/6/11,Employed,F,Rural,Married,Corporate Auto,Web,Luxury SUV
ZQ96022,Oregon,No,Extended,College,2/2/11,Employed,F,Suburban,Married,Personal Auto,Web,Two-Door Car
OM69210,Arizona,No,Extended,Bachelor,1/15/11,Employed,M,Urban,Married,Personal Auto,Web,SUV
VU72280,California,Yes,Basic,Bachelor,1/12/11,Employed,F,Suburban,Married,Corporate Auto,Call Center,Four-Door Car
WC21189,California,No,Extended,College,2/11/11,Employed,F,Suburban,Married,Corporate Auto,Branch,Four-Door Car
JX50334,California,Yes,Basic,College,2/22/11,Unemployed,F,Suburban,Divorced,Corporate Auto,Branch,Four-Door Car
GB70736,Oregon,No,Basic,College,1/21/11,Employed,F,Rural,Married,Corporate Auto,Web,Four-Door Car
PU21485,Arizona,No,Premium,Bachelor,2/18/11,Unemployed,F,Suburban,Single,Corporate Auto,Call Center,SUV
MF49636,Arizona,No,Basic,High School or Below,2/23/11,Employed,M,Urban,Married,Personal Auto,Agent,Two-Door Car
TG29325,Nevada,No,Basic,College,1/12/11,Employed,F,Rural,Single,Personal Auto,Agent,Four-Door Car
MW83318,Oregon,No,Basic,College,2/24/11,Employed,F,Suburban,Married,Corporate Auto,Web,SUV
LM54297,Nevada,No,Basic,Bachelor,1/15/11,Unemployed,M,Suburban,Single,Personal Auto,Agent,Four-Door Car
NI78185,California,Yes,Basic,College,1/31/11,Unemployed,M,Suburban,Single,Personal Auto,Branch,Four-Door Car
HL14274,California,No,Extended,College,2/28/11,Employed,F,Rural,Divorced,Personal Auto,Web,Two-Door Car
SF86727,Nevada,No,Basic,Master,2/16/11,Employed,M,Urban,Married,Personal Auto,Branch,Four-Door Car
