,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
4164,7462.926263,70263.0,93.0,30.0,66.0,0,5,7.345946
4165,15063.50118,19132.0,93.21929056273265,25.0,15.0,0,3,434.0887943128942
4166,9657.579498,0.0,131.0,34.0,61.0,0,9,628.8
4167,2799.470318,78127.0,69.0,5.0,6.0,0,1,136.172569
4168,2759.978287,92296.0,69.0,4.0,65.0,0,1,331.2
4169,5392.499539,0.0,74.0,19.0,8.0,0,8,317.109447
4170,5392.502531,80550.0,68.0,16.0,67.0,3,7,265.516965
4171,3574.990725,51950.0,89.0,34.0,90.0,0,1,429.171384
4172,5608.172012,20392.0,73.0,23.0,85.0,0,9,350.4
4173,4754.653816,30886.0,61.0,8.0,36.0,0,6,8.315904
4174,2239.647297,0.0,66.0,2.0,76.0,0,1,475.2
4175,7356.383518,33089.0,61.0,10.0,61.0,0,2,292.8
4176,13283.86446,0.0,132.0,20.0,22.0,0,2,950.4
4177,6893.171997,0.0,68.0,8.0,72.0,0,2,326.4
4178,3966.129505,72439.0,100.0,5.0,22.0,1,1,480.0
4179,8004.9404749870755,81639.0,82.0,33.0,26.0,0,2,47.952426
4180,5447.201066,68815.0,68.0,29.0,37.0,0,3,114.743385
4181,4644.90392,0.0,63.0,0.0,42.0,0,3,94.958688
4182,5318.89664,25134.0,67.0,3.0,0.0,0,6,321.6
4183,2491.257604,25965.0,65.0,23.0,27.0,0,1,329.206567
4184,12296.49757,55193.0,105.0,8.0,22.0,1,2,504.0
4185,6273.911874,18577.0,86.0,21.0,76.0,0,6,412.8
4186,6366.225775,44368.0,80.0,5.0,72.0,0,3,384.0
4187,6005.847375,13528.0,86.0,21.0,35.0,0,3,412.8
4188,11981.98481,21514.0,62.0,0.0,59.0,0,2,257.248789
4189,11885.96797,0.0,105.0,7.0,20.0,0,2,756.0
4190,8004.9404749870755,87139.0,93.21929056273265,18.0,27.0,0,3,363.865389
4191,4717.62873,20355.0,61.0,4.0,6.0,1,3,439.2
4192,4778.682644,0.0,73.0,8.0,17.0,2,9,350.4
4193,2402.333284,46210.0,61.0,24.0,44.0,3,1,439.2
4194,13197.92893,0.0,68.0,19.0,2.0,3,2,326.4
4195,8004.9404749870755,28613.0,114.0,17.0,8.0,0,2,820.8
4196,8509.850887,26057.0,74.0,3.0,63.0,0,2,523.888845
4197,4774.379355,0.0,73.0,1.0,31.0,0,3,525.6
4198,9113.694323,76700.0,112.0,13.0,60.0,0,5,322.046658
4199,7663.871432,0.0,109.0,5.0,95.0,0,3,523.2
4200,2599.968438,45181.0,65.0,21.0,68.0,0,1,312.0
4201,8819.018934,99845.0,110.0,23.0,25.0,1,8,528.0
4202,6857.519928,0.0,101.0,31.0,1.0,0,3,434.0887943128942
4203,7109.341438,92423.0,88.0,5.0,79.0,0,6,404.243868
4204,2842.822337,43793.0,71.0,8.0,31.0,0,1,16.150175
4205,12846.4477,93210.0,107.0,6.0,9.0,2,2,513.6
4206,3498.773857,58484.0,88.0,15.0,65.0,1,1,43.542559
4207,6005.214792,26876.0,76.0,17.0,72.0,0,8,364.8
4208,4344.524462,48054.0,109.0,2.0,64.0,0,1,523.2
4209,8004.9404749870755,36800.0,91.0,20.0,18.0,0,2,236.63519
4210,4466.977478,28663.0,61.0,15.0,8.0,4,7,292.8
4211,7849.125533,54431.0,97.0,19.0,62.0,0,3,284.49502
4212,4250.775183,27608.0,108.0,30.0,89.0,0,1,308.953614
4213,6073.241952,22103.0,89.0,4.0,74.0,1,3,427.2
4214,6729.867925,0.0,103.0,13.0,20.0,0,9,741.6
4215,2588.860221,46168.0,65.0,1.0,7.0,0,1,312.0
4216,7305.936433,83221.0,91.0,21.0,63.0,0,3,14.386157
4217,8531.401125,98677.0,105.0,3.0,40.0,0,9,108.025547
4218,8618.295865,46379.0,72.0,11.0,57.0,0,2,345.6
4219,4957.033603,62803.0,62.0,16.0,12.0,0,5,400.959425
4220,12255.12414,0.0,93.21929056273265,0.0,6.0,0,7,434.0887943128942
4221,9624.938903,0.0,134.0,26.0,88.0,0,4,434.0887943128942
4222,7080.131872,28139.0,97.0,31.0,65.0,2,3,465.6
4223,7053.302737,52982.0,89.0,8.0,54.0,0,3,31.356274
4224,5365.54161,77095.0,68.0,22.0,59.0,1,4,461.841879
4225,4306.55935,26322.0,111.0,8.0,94.0,2,1,180.346146
4226,5970.816921,25125.0,81.0,12.0,91.0,1,3,583.2
4227,8879.790017,52583.0,113.0,12.0,59.0,0,7,528.20086
4228,4458.113369,17622.0,65.0,1.0,36.0,1,3,312.0
4229,5565.892477,90607.0,70.0,8.0,89.0,0,3,311.514116
4230,5813.242121,42795.0,73.0,2.0,38.0,0,4,350.4
4231,8365.963454,27042.0,110.0,17.0,3.0,0,7,434.0887943128942
4232,7275.921106,27984.0,62.0,7.0,51.0,1,2,445.361629
4233,15083.78498,26021.0,126.0,6.0,32.0,0,2,331.847478
4234,8458.912476,25448.0,71.0,11.0,59.0,0,2,345.022359
4235,8010.968982,52009.0,68.0,20.0,29.0,0,2,250.416569
4236,2514.428561,23504.0,69.0,19.0,56.0,0,1,374.399828
4237,4112.625047,0.0,71.0,16.0,90.0,3,9,569.761582
4238,4369.697742,40774.0,110.0,28.0,59.0,1,1,394.968488
4239,7356.010439,36812.0,92.0,23.0,98.0,1,4,392.695097
4240,10656.88195,72540.0,88.0,7.0,3.0,0,2,631.743039
4241,5365.975978,51240.0,70.0,0.0,37.0,2,5,283.849464
4242,6047.02516,20396.0,76.0,15.0,60.0,1,4,364.8
4243,2885.742441,35654.0,72.0,17.0,19.0,0,1,515.122954
4244,2635.148447,93884.0,65.0,7.0,10.0,0,1,312.0
4245,2413.888405,0.0,68.0,6.0,35.0,0,1,379.209349
4246,8341.929905,30344.0,107.0,29.0,79.0,0,9,342.832065
4247,2487.256248,28738.0,62.0,2.0,95.0,0,1,81.609951
4248,9212.613275,70958.0,115.0,1.0,57.0,0,7,115.400119
4249,16407.66461,22103.0,109.0,16.0,31.0,0,2,160.338007
4250,7017.145586,0.0,103.0,29.0,91.0,0,6,741.6
4251,5481.502923,70795.0,68.0,10.0,95.0,0,4,177.948654
4252,10382.38098,32821.0,129.0,35.0,40.0,0,4,25.89566
4253,5498.940679,22520.0,73.0,17.0,64.0,0,3,350.4
4254,4846.322223,0.0,72.0,31.0,75.0,0,9,518.4
4255,14718.11779,56263.0,93.0,27.0,31.0,0,2,446.4
4256,9656.759549,0.0,72.0,17.0,52.0,0,2,345.6
4257,4466.101762,0.0,64.0,25.0,33.0,0,5,307.2
4258,8004.9404749870755,0.0,65.0,9.0,31.0,0,2,312.0
4259,2531.73969,31993.0,66.0,14.0,4.0,1,1,39.627399
4260,8378.357502,40994.0,106.0,8.0,94.0,0,8,60.227339
4261,5093.007525,29638.0,64.0,19.0,16.0,0,8,307.2
4262,13352.56134,0.0,119.0,18.0,65.0,0,2,729.595208
4263,14206.98091,26056.0,73.0,17.0,73.0,0,2,355.558088
4264,10232.85415,22821.0,131.0,26.0,99.0,0,3,740.05751
4265,15435.68882,84581.0,96.0,25.0,50.0,0,2,4.334425
4266,8641.046574,22193.0,74.0,13.0,74.0,0,2,415.535724
4267,7334.915821,30969.0,63.0,26.0,79.0,1,2,358.225234
4268,7462.926263,70263.0,93.0,30.0,66.0,0,5,7.345946
4269,3635.028312,35056.0,96.0,12.0,52.0,3,1,460.8
4270,5525.836623,73435.0,69.0,9.0,25.0,0,4,331.2
4271,4335.353131,86096.0,108.0,30.0,1.0,0,1,518.4
4272,4832.117309,0.0,139.0,6.0,9.0,0,1,434.0887943128942
4273,9267.920019,55808.0,116.0,31.0,4.0,0,7,551.413755
4274,14700.49784,29695.0,94.0,34.0,66.0,0,2,554.143798
4275,4905.127076,88043.0,61.0,2.0,43.0,0,3,188.717606
4276,7289.297853,60875.0,92.0,0.0,84.0,0,3,410.846025
4277,8478.824155,0.0,77.0,25.0,48.0,0,2,12.603783
4278,7952.836873,0.0,118.0,0.0,67.0,0,8,849.6
4279,2869.997625,70974.0,71.0,15.0,0.0,0,1,340.8
4280,10529.84867,37518.0,131.0,35.0,91.0,0,6,472.850932
4281,5497.659883,28128.0,70.0,6.0,52.0,0,4,336.0
4282,7090.468528,45254.0,93.0,4.0,25.0,3,4,446.4
4283,8004.9404749870755,85537.0,108.0,4.0,91.0,0,2,285.276083
4284,2727.682464,74608.0,68.0,11.0,4.0,1,1,407.68374
4285,11814.53241,41004.0,102.0,15.0,26.0,3,2,489.6
4286,4090.750678,38884.0,102.0,4.0,87.0,0,1,423.819864
4287,5181.620895,97131.0,64.0,5.0,80.0,0,6,307.2
4288,6172.392406,0.0,84.0,6.0,93.0,0,7,403.2
4289,2487.358049,22331.0,64.0,11.0,12.0,0,1,61.20919
4290,13094.2046,37541.0,109.0,10.0,31.0,0,2,96.212835
4291,4688.459288,27357.0,61.0,19.0,48.0,0,5,292.8
4292,2703.466256,0.0,72.0,19.0,48.0,0,1,41.927219
4293,11315.20373,11885.0,101.0,18.0,39.0,0,2,484.8
4294,8679.838135,52717.0,109.0,5.0,60.0,0,8,60.151529
4295,5979.724161,57693.0,76.0,16.0,56.0,0,3,547.2
4296,10996.71336,0.0,104.0,29.0,73.0,0,2,748.8
4297,11718.41696,73903.0,73.0,30.0,39.0,0,2,439.361029
4298,8004.9404749870755,0.0,93.21929056273265,16.0,92.0,1,2,434.0887943128942
4299,6941.872931,0.0,111.0,3.0,73.0,3,6,532.8
4300,2551.314013,79452.0,65.0,33.0,75.0,0,1,187.683707
4301,10656.88195,72540.0,88.0,7.0,3.0,0,2,631.743039
4302,9333.333631,89513.0,116.0,5.0,12.0,0,6,232.945977
4303,7507.455372,60920.0,64.0,10.0,61.0,0,2,231.201886
4304,5320.081159,88669.0,66.0,9.0,18.0,1,4,213.574473
4305,8609.158215,79090.0,107.0,2.0,74.0,0,3,289.040734
4306,12298.6863,17101.0,113.0,1.0,88.0,0,2,542.4
4307,7285.030983,44788.0,61.0,6.0,48.0,0,2,386.031248
4308,6714.070698,0.0,93.0,8.0,42.0,1,3,604.270179
4309,2810.464447,26790.0,71.0,4.0,41.0,0,1,340.8
4310,15320.37177,81955.0,126.0,3.0,21.0,0,2,720.054248
4311,8488.561363,80213.0,70.0,12.0,17.0,0,2,440.268527
4312,2379.195759,0.0,66.0,3.0,21.0,0,1,90.989464
4313,13334.26763,47950.0,170.0,23.0,86.0,1,8,780.990942
4314,3123.080994,0.0,101.0,1.0,83.0,4,1,960.115399
4315,2382.706153,0.0,65.0,8.0,50.0,0,1,312.0
4316,7812.889738,72353.0,66.0,27.0,15.0,0,2,316.8
4317,14024.35839,81872.0,115.0,10.0,55.0,0,2,256.43803
4318,5334.784887,74606.0,68.0,2.0,34.0,0,5,109.112713
4319,9700.35416,0.0,138.0,23.0,54.0,0,3,434.0887943128942
4320,5703.288862,41438.0,72.0,8.0,39.0,0,9,323.836677
4321,4280.747008,52679.0,110.0,25.0,21.0,2,1,528.0
4322,3398.052277,0.0,101.0,4.0,60.0,0,1,434.0887943128942
4323,11044.10847,44524.0,70.0,28.0,42.0,0,2,200.768848
4324,3237.996209,60244.0,83.0,3.0,72.0,3,1,326.281835
4325,8004.9404749870755,22711.0,82.0,8.0,74.0,0,2,393.6
4326,8004.9404749870755,0.0,73.0,9.0,94.0,0,2,350.4
4327,8004.9404749870755,50398.0,71.0,18.0,51.0,0,2,339.42418
4328,9006.598402,0.0,86.0,19.0,99.0,1,2,412.8
4329,9904.977027,0.0,66.0,1.0,73.0,0,2,475.2
4330,7432.203079,0.0,102.0,16.0,34.0,0,5,434.0887943128942
4331,8150.573759,0.0,114.0,11.0,20.0,0,3,434.0887943128942
4332,4956.247235,87197.0,63.0,35.0,45.0,0,3,247.402353
4333,6537.051379,0.0,100.0,22.0,24.0,0,3,720.0
4334,9448.833931,85221.0,117.0,11.0,42.0,0,4,516.907624
4335,7519.133631,96306.0,95.0,12.0,17.0,1,6,185.355353
4336,2409.368488,0.0,66.0,3.0,97.0,0,1,316.8
4337,8004.9404749870755,22249.0,64.0,4.0,88.0,0,2,455.191595
4338,4398.047053,0.0,62.0,6.0,62.0,0,3,382.067564
4339,5470.060561,54507.0,138.0,20.0,11.0,0,1,702.990032
4340,3173.032243,0.0,101.0,34.0,52.0,4,1,484.8
4341,13258.17973,20754.0,93.21929056273265,19.0,15.0,0,7,434.0887943128942
4342,13045.37088,0.0,93.21929056273265,21.0,35.0,1,7,434.0887943128942
4343,2560.691306,30027.0,65.0,13.0,10.0,0,1,312.0
4344,3387.77901,23156.0,88.0,9.0,6.0,2,1,422.4
4345,6439.330195,0.0,93.0,7.0,85.0,0,4,669.6
4346,7078.948599,23222.0,90.0,10.0,66.0,0,4,252.938842
4347,2417.763236,0.0,65.0,16.0,90.0,0,1,468.0
4348,8004.9404749870755,27317.0,102.0,30.0,12.0,0,2,489.6
4349,7805.31287,21073.0,106.0,25.0,54.0,1,3,508.8
4350,8004.9404749870755,0.0,93.21929056273265,26.0,53.0,0,2,434.0887943128942
4351,11218.44173,69268.0,93.0,31.0,20.0,0,2,19.170855
4352,5427.484591,74561.0,68.0,0.0,23.0,1,5,234.393625
4353,2592.437797,72421.0,65.0,8.0,23.0,0,1,312.0
4354,2601.351096,0.0,71.0,4.0,18.0,0,1,17.029835
4355,8433.228985,57961.0,72.0,27.0,64.0,0,2,38.513959
4356,2967.670797,35205.0,76.0,7.0,11.0,0,1,178.839506
4357,5380.091626,0.0,74.0,19.0,41.0,0,8,59.026302
4358,8059.893671,72309.0,68.0,3.0,51.0,0,2,244.727144
4359,8444.840217,76352.0,109.0,17.0,9.0,2,4,501.83778
4360,9655.442955,0.0,100.0,30.0,4.0,2,2,720.0
4361,8178.235107,29057.0,102.0,22.0,24.0,0,3,489.6
4362,2353.179121,0.0,66.0,11.0,73.0,0,1,501.153571
4363,8058.659713,25595.0,101.0,5.0,86.0,0,9,484.8
4364,8012.365866,58058.0,67.0,28.0,49.0,0,2,355.198918
4365,8004.9404749870755,22828.0,106.0,11.0,54.0,0,2,508.8
4366,5907.151868,0.0,81.0,8.0,47.0,0,8,390.161912
4367,8257.666512,23815.0,73.0,4.0,47.0,0,2,424.330166
4368,4954.292104,45329.0,65.0,13.0,7.0,3,4,312.0
4369,8004.9404749870755,59349.0,119.0,15.0,41.0,0,2,222.032326
4370,3794.964613,19794.0,105.0,1.0,78.0,0,1,504.0
4371,2537.383207,92401.0,64.0,30.0,37.0,0,1,50.359627
4372,8026.04923,0.0,109.0,10.0,20.0,0,6,898.430079
4373,7786.676381,83000.0,97.0,29.0,76.0,1,6,378.5566
4374,5256.923177,77693.0,65.0,30.0,15.0,0,7,225.045919
4375,8256.2978,62902.0,69.0,14.0,94.0,0,2,159.383042
4376,2453.336242,0.0,70.0,5.0,70.0,2,1,449.601961
4377,4312.769798,43386.0,111.0,17.0,35.0,0,1,413.002348
4378,5556.91458,29120.0,72.0,31.0,77.0,0,3,345.6
4379,8693.995589,48893.0,110.0,9.0,26.0,0,3,787.88953
4380,11830.95192,92931.0,146.0,6.0,38.0,0,7,503.144025
4381,4506.485006,15462.0,115.0,34.0,18.0,0,1,611.941558
4382,4159.593921,0.0,62.0,1.0,64.0,0,3,446.4
4383,4462.445111,70088.0,112.0,0.0,33.0,0,1,536.481665
4384,2515.259002,25558.0,63.0,31.0,11.0,0,1,453.6
4385,8007.399376,0.0,112.0,12.0,93.0,0,3,537.6
4386,9901.278118,0.0,134.0,24.0,51.0,0,3,643.2
4387,12282.84085,36328.0,155.0,6.0,21.0,0,4,388.148089
4388,8004.9404749870755,32948.0,127.0,20.0,46.0,1,2,434.0887943128942
4389,8184.585992,69114.0,103.0,9.0,68.0,0,4,162.199584
4390,16007.94954,45302.0,133.0,4.0,34.0,0,2,638.4
4391,6361.845408,0.0,88.0,28.0,23.0,0,4,110.527627
4392,8736.501241,53173.0,112.0,30.0,57.0,0,4,434.0887943128942
4393,4334.064096,23904.0,123.0,1.0,67.0,3,1,590.4
4394,4376.363592,63774.0,111.0,18.0,63.0,0,1,60.036683
4395,9294.088719,67544.0,116.0,2.0,15.0,0,3,556.8
4396,2543.003943,26691.0,65.0,7.0,51.0,0,1,312.0
4397,6582.450781,0.0,62.0,3.0,44.0,0,2,297.6
4398,4686.469674,58089.0,118.0,31.0,83.0,0,1,566.4
4399,14325.15261,0.0,136.0,30.0,75.0,0,2,652.8
4400,12743.35175,99583.0,64.0,35.0,85.0,0,2,99.674341
4401,2434.08581,0.0,68.0,28.0,65.0,0,1,271.489602
4402,8004.9404749870755,24410.0,73.0,5.0,51.0,0,2,350.4
4403,13432.00289,68956.0,118.0,12.0,8.0,2,2,118.538444
4404,2753.780996,0.0,73.0,29.0,82.0,0,1,298.671049
4405,8653.302322,20588.0,113.0,6.0,86.0,0,7,586.390393
4406,7057.888812,37840.0,90.0,31.0,9.0,0,4,432.0
4407,5906.940238,43440.0,74.0,13.0,52.0,0,7,128.21198
4408,2937.424534,83195.0,73.0,18.0,36.0,1,1,332.693627
4409,4974.235309,0.0,70.0,18.0,74.0,0,3,336.0
4410,4268.618821,43209.0,110.0,12.0,16.0,0,1,528.0
4411,4601.913754,37308.0,115.0,2.0,51.0,0,1,552.0
4412,2404.633766,22239.0,62.0,34.0,85.0,0,1,297.6
4413,7638.442811,66106.0,95.0,10.0,25.0,1,4,250.323257
4414,4623.624811,97065.0,117.0,10.0,0.0,0,1,561.6
4415,5470.181751,24910.0,69.0,12.0,79.0,0,3,746.107437
4416,4999.34581,49414.0,68.0,8.0,82.0,5,6,159.631303
4417,15956.51879,61148.0,132.0,28.0,25.0,0,2,98.206649
4418,9275.681452,52494.0,119.0,5.0,69.0,0,7,571.2
4419,7595.335237,20538.0,104.0,25.0,64.0,0,7,499.2
4420,8004.9404749870755,0.0,89.0,35.0,22.0,0,2,538.689882
4421,8004.9404749870755,73716.0,103.0,2.0,91.0,0,2,162.662641
4422,2810.464447,26790.0,71.0,4.0,41.0,0,1,340.8
4423,2337.356699,0.0,65.0,31.0,52.0,0,1,468.0
4424,4668.043154,53252.0,117.0,1.0,76.0,0,1,561.6
4425,10972.06778,24164.0,137.0,2.0,40.0,0,5,657.6
4426,8004.9404749870755,20090.0,109.0,10.0,59.0,0,2,523.2
4427,2478.833596,81721.0,63.0,11.0,5.0,0,1,133.90029
4428,8004.9404749870755,18495.0,113.0,10.0,15.0,0,2,542.4
4429,6282.079645,42314.0,80.0,23.0,78.0,0,3,56.39419
4430,10954.38352,89892.0,135.0,9.0,6.0,0,9,526.248798
4431,3164.378577,0.0,92.0,33.0,41.0,1,1,662.4
4432,7804.597655,0.0,117.0,18.0,84.0,4,8,91.055318
4433,5207.197499,21576.0,65.0,27.0,16.0,0,3,312.0
4434,2886.451602,10312.0,78.0,10.0,63.0,0,1,486.278557
4435,2483.642397,50632.0,62.0,26.0,42.0,0,1,54.961039
4436,4896.261605,0.0,139.0,5.0,29.0,0,1,434.0887943128942
4437,4928.001408,97917.0,67.0,14.0,32.0,5,3,279.184512
4438,8759.592518,28280.0,116.0,7.0,55.0,0,9,556.8
4439,11281.52451,86195.0,139.0,12.0,10.0,0,3,601.667902
4440,4315.6705,89797.0,106.0,19.0,8.0,0,1,70.958361
4441,4491.909095,0.0,63.0,16.0,5.0,0,5,302.4
4442,6745.248379,0.0,93.21929056273265,1.0,27.0,0,1,434.0887943128942
4443,8004.9404749870755,33635.0,93.21929056273265,1.0,23.0,0,2,434.0887943128942
4444,14503.02129,29790.0,93.21929056273265,25.0,49.0,0,3,931.2
4445,8270.625331,44656.0,70.0,2.0,80.0,0,2,336.0
4446,12731.95161,40870.0,105.0,3.0,56.0,0,2,504.0
4447,4167.094538,0.0,117.0,8.0,64.0,0,1,94.94292
4448,10455.48983,28363.0,133.0,0.0,35.0,0,3,638.4
4449,7074.398104,94508.0,88.0,27.0,54.0,0,3,491.384479
4450,7046.478698,0.0,64.0,24.0,73.0,0,2,324.695555
4451,13357.44544,0.0,124.0,13.0,1.0,0,2,696.034509
4452,8004.9404749870755,0.0,77.0,10.0,36.0,1,2,554.4
4453,8169.334846,0.0,116.0,10.0,99.0,0,3,835.2
4454,8583.272854,18017.0,114.0,23.0,54.0,0,9,547.2
4455,12234.36232,0.0,117.0,15.0,68.0,0,2,930.594707
4456,7185.673718,63741.0,91.0,25.0,15.0,0,6,36.980596
4457,9060.204521,57078.0,113.0,26.0,13.0,1,8,542.4
4458,2336.177331,0.0,67.0,21.0,28.0,0,1,458.661381
4459,7995.41091,25239.0,100.0,30.0,59.0,0,7,150.96491
4460,5897.555427,29227.0,74.0,0.0,83.0,0,7,421.19002
4461,3939.00637,60021.0,99.0,12.0,28.0,0,1,882.871945
4462,2695.352444,0.0,73.0,23.0,59.0,0,1,780.57363
4463,5459.216794,83208.0,68.0,10.0,93.0,0,4,325.866271
4464,10721.61076,25983.0,90.0,32.0,43.0,0,2,432.0
4465,2491.257604,25965.0,65.0,23.0,27.0,0,1,329.206567
4466,5570.17755,22679.0,72.0,25.0,32.0,0,4,345.6
4467,5100.737803,41186.0,70.0,15.0,29.0,4,3,242.320409
4468,7633.821822,0.0,67.0,7.0,4.0,0,2,445.702958
4469,4656.665064,29070.0,61.0,8.0,99.0,2,3,292.8
4470,4363.1982,0.0,63.0,13.0,49.0,0,7,302.4
4471,2526.729022,33485.0,63.0,6.0,41.0,0,1,343.705799
4472,5122.718927,58206.0,64.0,2.0,56.0,0,3,454.188803
4473,2483.544888,87492.0,62.0,15.0,69.0,0,1,264.461805
4474,3489.276369,0.0,98.0,29.0,37.0,0,1,705.6
4475,7325.917302,20757.0,102.0,6.0,74.0,3,9,216.4268
4476,4841.057535,23449.0,61.0,33.0,2.0,0,8,292.8
4477,8004.9404749870755,0.0,93.21929056273265,35.0,34.0,0,2,921.6
4478,8004.9404749870755,60455.0,104.0,20.0,25.0,0,2,499.2
4479,2628.171324,0.0,89.0,12.0,73.0,4,1,640.8
4480,3095.627124,53588.0,77.0,10.0,71.0,0,1,369.6
4481,12731.95161,40870.0,105.0,3.0,56.0,0,2,504.0
4482,2631.564135,0.0,71.0,11.0,68.0,0,1,340.8
4483,8004.9404749870755,0.0,129.0,2.0,69.0,0,2,434.0887943128942
4484,2906.893312,45128.0,72.0,13.0,34.0,0,1,66.667784
4485,10628.06415,90874.0,137.0,18.0,28.0,4,3,459.785009
4486,7590.961288,52823.0,95.0,7.0,15.0,0,5,125.768818
4487,5108.038755,26784.0,67.0,14.0,82.0,0,8,482.4
4488,13989.84697,22354.0,118.0,27.0,9.0,0,2,775.526054
4489,3115.704933,54420.0,80.0,27.0,0.0,0,1,576.0
4490,13369.44267,50800.0,112.0,1.0,45.0,0,2,621.218119
4491,8621.185568,0.0,87.0,12.0,12.0,1,2,417.6
4492,10359.01985,84583.0,65.0,6.0,50.0,0,2,238.868659
4493,3241.838403,33701.0,88.0,14.0,22.0,3,1,460.815578
4494,4344.99018,0.0,63.0,21.0,27.0,0,4,462.63613
4495,5332.462694,68931.0,66.0,32.0,30.0,0,7,309.577946
4496,7692.456014,0.0,105.0,1.0,37.0,0,4,504.0
4497,8004.9404749870755,0.0,115.0,22.0,15.0,1,2,828.0
4498,6930.625422,29318.0,93.21929056273265,29.0,96.0,5,1,434.0887943128942
4499,11610.25439,41503.0,73.0,28.0,69.0,0,2,15.001594
4500,8937.118615,0.0,126.0,16.0,69.0,0,8,604.8
4501,2462.859762,0.0,69.0,9.0,68.0,0,1,427.25055
4502,2300.691547,25905.0,63.0,21.0,12.0,0,1,302.4
4503,4078.023331,0.0,116.0,18.0,86.0,0,1,835.2
4504,2868.598866,40046.0,73.0,10.0,51.0,0,1,118.509791
4505,4428.031583,58577.0,110.0,6.0,62.0,0,1,303.872752
4506,4061.590219,70129.0,103.0,24.0,57.0,1,1,130.495798
4507,8004.9404749870755,91268.0,93.21929056273265,32.0,62.0,0,5,737.737825
4508,4904.894731,12902.0,139.0,3.0,51.0,0,1,667.2
4509,10827.87278,62053.0,134.0,3.0,89.0,0,5,614.03209
4510,5745.121547,30389.0,73.0,34.0,66.0,0,4,278.932051
4511,2423.259778,15585.0,65.0,22.0,24.0,0,1,67.618365
4512,5926.729379,23091.0,96.0,28.0,90.0,5,5,460.8
4513,4605.036646,22571.0,63.0,29.0,51.0,0,9,302.4
4514,2132.771675,0.0,61.0,0.0,62.0,0,1,691.677138
4515,2643.71574,0.0,82.0,14.0,56.0,3,1,393.6
4516,5824.224192,73976.0,73.0,27.0,84.0,0,3,338.529369
4517,6889.6161,30814.0,87.0,8.0,96.0,0,3,417.6
4518,3008.099115,80681.0,74.0,31.0,12.0,0,1,355.2
4519,3286.171949,60934.0,82.0,15.0,64.0,0,1,393.6
4520,13552.77776,0.0,62.0,19.0,3.0,2,2,446.4
4521,5166.190278,80797.0,64.0,21.0,47.0,0,9,300.940297
4522,2945.998877,89410.0,74.0,11.0,50.0,0,1,95.997363
4523,4863.470811,52728.0,127.0,34.0,34.0,1,1,609.6
4524,4892.617128,43199.0,61.0,23.0,31.0,0,3,334.007478
4525,3337.59441,43510.0,83.0,8.0,75.0,0,1,238.088581
4526,5246.278375,28909.0,66.0,15.0,66.0,0,8,456.702735
4527,9031.214859,0.0,122.0,15.0,47.0,0,9,650.52179
4528,3580.076125,71176.0,91.0,3.0,62.0,2,1,278.072755
4529,9802.548509,84429.0,123.0,11.0,2.0,0,6,115.07234
4530,4825.651946,61613.0,61.0,6.0,20.0,1,9,40.562432
4531,3203.303695,68370.0,80.0,0.0,45.0,0,1,244.158446
4532,5659.139938,52389.0,72.0,29.0,8.0,1,9,345.6
4533,4144.868939,64478.0,103.0,30.0,92.0,0,1,8.281829
4534,13770.97618,59207.0,116.0,23.0,21.0,0,2,556.8
4535,3716.479655,17162.0,96.0,15.0,29.0,0,1,460.8
4536,3123.080994,0.0,101.0,1.0,83.0,4,1,960.115399
4537,12168.74492,14973.0,115.0,2.0,75.0,0,2,828.0
4538,2674.730716,56342.0,69.0,12.0,89.0,0,1,331.2
4539,12741.84754,73054.0,106.0,34.0,36.0,1,2,419.365958
4540,4037.547258,21586.0,106.0,6.0,5.0,0,1,434.0887943128942
4541,8628.303301,0.0,117.0,11.0,63.0,0,5,842.4
4542,8004.9404749870755,24193.0,93.21929056273265,26.0,79.0,0,2,785.367947
4543,8217.427595,84815.0,68.0,9.0,37.0,0,2,279.996658
4544,8004.9404749870755,18495.0,113.0,10.0,15.0,0,2,542.4
4545,8110.536059,36554.0,70.0,6.0,62.0,1,2,433.38842
4546,4766.367352,0.0,68.0,3.0,36.0,0,9,656.959783
4547,8819.018934,99845.0,110.0,23.0,25.0,1,8,528.0
4548,5171.272924,0.0,69.0,13.0,90.0,0,3,344.469652
4549,3896.572719,10853.0,104.0,11.0,18.0,0,1,350.306385
4550,6005.027312,23749.0,77.0,20.0,6.0,0,4,151.550875
4551,6869.185344,0.0,69.0,18.0,71.0,2,2,331.2
4552,3054.541283,0.0,88.0,29.0,19.0,0,1,422.4
4553,4874.216555,92783.0,61.0,1.0,47.0,0,6,6.671268
4554,2747.429661,83502.0,68.0,25.0,36.0,0,1,368.963633
4555,8717.049833,83846.0,74.0,22.0,94.0,3,2,355.2
4556,4099.659085,18606.0,110.0,12.0,45.0,1,1,568.844905
4557,8189.967712,72191.0,68.0,19.0,48.0,0,2,209.387509
4558,5225.03143,57733.0,66.0,24.0,66.0,0,5,393.528054
4559,7949.28426,63688.0,99.0,28.0,93.0,0,6,475.2
4560,3135.405606,55855.0,79.0,10.0,71.0,0,1,272.9955
4561,3939.00637,60021.0,99.0,12.0,28.0,0,1,882.871945
4562,5325.724541,0.0,73.0,17.0,44.0,0,7,496.474767
