,customer,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,policy,sales_channel,vehicle_class,vehicle_size,Effective To Date,year_effective_to_date,month_effective_to_date
6028,EB30823,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-02-16,2011,02
6029,DQ19343,California,No,Basic,High School or Below,Employed,F,Urban,Single,Corporate Auto,Corporate L2,Agent,Two-Door Car,Medsize,2011-02-22,2011,02
6030,SB61617,California,No,Basic,Master,Employed,M,Suburban,Single,Personal Auto,Personal L2,Call Center,SUV,Medsize,2011-01-30,2011,01
6031,DY92795,Oregon,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L1,Call Center,Four-Door Car,Medsize,2011-01-01,2011,01
6032,WZ92405,Nevada,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Personal L1,Branch,Two-Door Car,Medsize,2011-01-09,2011,01
6033,WL21375,Arizona,No,Premium,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-01-15,2011,01
6034,KL83882,Nevada,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Small,2011-02-15,2011,02
6035,ET87938,Oregon,No,Basic,College,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,Call Center,Two-Door Car,Small,2011-01-17,2011,01
6036,EQ87425,California,No,Basic,High School or Below,Unemployed,F,Rural,Single,Corporate Auto,Corporate L3,Branch,Four-Door Car,Medsize,2011-01-16,2011,01
6037,UM17151,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Agent,Two-Door Car,Medsize,2011-02-26,2011,02
6038,MS11057,Oregon,No,Premium,Bachelor,Employed,M,Rural,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-01-31,2011,01
6039,UU99893,Arizona,No,Extended,Master,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Branch,Four-Door Car,Small,2011-02-04,2011,02
6040,FE93665,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Agent,Two-Door Car,Medsize,2011-01-30,2011,01
6041,AN53225,Washington,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Agent,Two-Door Car,Medsize,2011-01-15,2011,01
6042,RL12319,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Special Auto,Special L3,Agent,Luxury Car,Medsize,2011-01-15,2011,01
6043,AR25213,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L3,Agent,Luxury SUV,Large,2011-01-31,2011,01
6044,JL15127,Nevada,Yes,Basic,College,Employed,M,Rural,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-01-28,2011,01
6045,SD42668,Washington,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-01-06,2011,01
6046,ZG82127,California,Yes,Basic,Bachelor,Employed,F,Urban,Married,Corporate Auto,Corporate L3,Branch,SUV,Medsize,2011-01-07,2011,01
6047,DW37404,California,No,Basic,Bachelor,Employed,F,Urban,Divorced,Personal Auto,Personal L2,Branch,Four-Door Car,Large,2011-02-10,2011,02
6048,XM87301,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Web,Four-Door Car,Medsize,2011-02-06,2011,02
6049,TJ46491,Oregon,No,Extended,College,Employed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Large,2011-02-17,2011,02
6050,KA98111,Washington,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Large,2011-02-14,2011,02
6051,IM15816,Oregon,No,Basic,High School or Below,Employed,F,Urban,Divorced,Personal Auto,Personal L3,Web,SUV,Medsize,2011-02-05,2011,02
6052,ZT63368,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-02-20,2011,02
6053,VU79621,Oregon,No,Basic,Master,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L2,Branch,Sports Car,Large,2011-01-01,2011,01
6054,HP20623,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L1,Web,Four-Door Car,Medsize,2011-01-13,2011,01
6055,RY44996,Oregon,No,Basic,High School or Below,Employed,F,Urban,Divorced,Special Auto,Special L1,Web,Four-Door Car,Medsize,2011-01-13,2011,01
6056,YS71471,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,Web,Two-Door Car,Medsize,2011-01-03,2011,01
6057,VW74085,Oregon,No,Basic,High School or Below,Employed,F,Rural,Married,Personal Auto,Personal L3,Web,Two-Door Car,Medsize,2011-01-27,2011,01
6058,YD76280,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L2,Agent,Two-Door Car,Small,2011-01-09,2011,01
6059,TL67005,California,No,Extended,High School or Below,Unemployed,F,Urban,Divorced,Corporate Auto,Corporate L2,Agent,SUV,Medsize,2011-01-07,2011,01
6060,MO65595,Nevada,No,Extended,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Branch,Two-Door Car,Medsize,2011-02-10,2011,02
6061,RX96438,Washington,No,Basic,High School or Below,Disabled,F,Suburban,Single,Corporate Auto,Corporate L3,Agent,Two-Door Car,Medsize,2011-01-06,2011,01
6062,VA65117,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Branch,SUV,Medsize,2011-02-18,2011,02
6063,KG16176,Washington,No,Basic,College,Unemployed,F,Urban,Married,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-01-19,2011,01
6064,NT79981,Nevada,No,Extended,High School or Below,Disabled,F,Suburban,Divorced,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-06,2011,01
6065,ES88339,California,No,Extended,Master,Employed,M,Urban,Married,Corporate Auto,Corporate L1,Web,Four-Door Car,Medsize,2011-01-15,2011,01
6066,AD33971,California,No,Basic,Doctor,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Web,Four-Door Car,Medsize,2011-01-14,2011,01
6067,JR84006,Washington,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L2,Branch,Four-Door Car,Medsize,2011-01-02,2011,01
6068,FN66436,California,No,Extended,College,Employed,F,Urban,Married,Personal Auto,Personal L3,Agent,Two-Door Car,Medsize,2011-02-03,2011,02
6069,YX84828,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Two-Door Car,Small,2011-01-24,2011,01
6070,JH94846,California,No,Extended,Bachelor,Disabled,F,Suburban,Married,Personal Auto,Personal L2,Call Center,Four-Door Car,Small,2011-01-09,2011,01
6071,TX73398,Nevada,No,Premium,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Agent,Two-Door Car,Medsize,2011-02-10,2011,02
6072,RX45809,California,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Personal L1,Branch,Luxury SUV,Medsize,2011-02-06,2011,02
6073,US36532,Arizona,No,Basic,High School or Below,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Agent,Four-Door Car,Medsize,2011-02-27,2011,02
6074,RN86953,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L1,Branch,Two-Door Car,Medsize,2011-01-13,2011,01
6075,RZ50353,California,No,Extended,High School or Below,Employed,M,Suburban,Divorced,Personal Auto,Personal L2,Web,Four-Door Car,Medsize,2011-01-02,2011,01
6076,QP32003,Arizona,No,Extended,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Call Center,Four-Door Car,Medsize,2011-01-06,2011,01
6077,WN91943,California,No,Premium,College,Employed,M,Suburban,Single,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-01-21,2011,01
6078,BR24590,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Agent,Four-Door Car,Small,2011-01-03,2011,01
6079,UI57491,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Agent,Two-Door Car,Small,2011-02-19,2011,02
6080,UJ70796,Oregon,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-01-28,2011,01
6081,NX32730,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Two-Door Car,Large,2011-02-08,2011,02
6082,OH98172,California,No,Extended,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L3,Agent,Two-Door Car,Medsize,2011-01-03,2011,01
6083,AQ30231,California,No,Extended,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Personal L2,Agent,Four-Door Car,Small,2011-01-10,2011,01
6084,MU97512,Oregon,No,Basic,Bachelor,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,Branch,Luxury Car,Medsize,2011-02-02,2011,02
6085,CO75086,Arizona,No,Extended,College,Employed,M,Rural,Married,Corporate Auto,Corporate L2,Call Center,Four-Door Car,Medsize,2011-01-30,2011,01
6086,WW52683,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-26,2011,01
6087,XO38850,Arizona,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Agent,Four-Door Car,Small,2011-02-04,2011,02
6088,DB50188,California,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Personal L3,Branch,SUV,Medsize,2011-02-20,2011,02
6089,DG23204,California,No,Basic,Doctor,Employed,F,Urban,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-01-27,2011,01
6090,JS64688,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Personal Auto,Personal L1,Agent,Four-Door Car,Medsize,2011-02-02,2011,02
6091,PU81096,Arizona,No,Basic,Bachelor,Employed,M,Urban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Large,2011-01-26,2011,01
6092,IW56740,Oregon,No,Extended,High School or Below,Medical Leave,M,Suburban,Divorced,Personal Auto,Personal L3,Agent,Two-Door Car,Medsize,2011-01-20,2011,01
6093,AK44985,California,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Agent,SUV,Large,2011-02-23,2011,02
6094,FX55409,Oregon,No,Basic,Master,Unemployed,F,Urban,Married,Personal Auto,Personal L2,Web,SUV,Medsize,2011-01-14,2011,01
6095,BK76107,Oregon,Yes,Premium,High School or Below,Employed,F,Rural,Married,Personal Auto,Personal L1,Web,Four-Door Car,Medsize,2011-02-19,2011,02
6096,AY26056,Arizona,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-16,2011,01
6097,QR36329,Washington,No,Basic,Bachelor,Medical Leave,F,Urban,Single,Corporate Auto,Corporate L1,Agent,Two-Door Car,Large,2011-01-27,2011,01
6098,GF70857,Nevada,No,Extended,College,Unemployed,M,Rural,Married,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-01-28,2011,01
6099,QE46704,Nevada,No,Basic,College,Employed,M,Urban,Married,Personal Auto,Personal L2,Web,Four-Door Car,Medsize,2011-01-28,2011,01
6100,PD22502,California,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Two-Door Car,Small,2011-01-24,2011,01
6101,XF94560,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L3,Call Center,Four-Door Car,Medsize,2011-02-12,2011,02
6102,HZ64168,California,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Call Center,SUV,Medsize,2011-02-15,2011,02
6103,FT79229,Washington,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Agent,SUV,Medsize,2011-02-12,2011,02
6104,EI17753,Oregon,Yes,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L1,Agent,SUV,Medsize,2011-01-29,2011,01
6105,EV15646,California,No,Extended,College,Employed,M,Rural,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-02-11,2011,02
6106,FF38892,California,No,Premium,High School or Below,Employed,F,Rural,Married,Personal Auto,Personal L3,Agent,Two-Door Car,Medsize,2011-02-11,2011,02
6107,PP35705,California,No,Extended,High School or Below,Medical Leave,M,Suburban,Divorced,Personal Auto,Personal L3,Agent,SUV,Small,2011-02-26,2011,02
6108,FQ24781,Oregon,Yes,Basic,Master,Employed,F,Rural,Single,Personal Auto,Personal L1,Web,Four-Door Car,Medsize,2011-01-14,2011,01
6109,CR20811,California,No,Extended,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L3,Agent,SUV,Medsize,2011-02-24,2011,02
6110,XT55646,Arizona,No,Basic,Bachelor,Medical Leave,M,Suburban,Married,Personal Auto,Personal L2,Branch,SUV,Medsize,2011-02-02,2011,02
6111,JH30819,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Agent,SUV,Medsize,2011-02-15,2011,02
6112,YV88022,Washington,Yes,Extended,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L2,Agent,Two-Door Car,Medsize,2011-02-13,2011,02
6113,VF57165,California,No,Extended,High School or Below,Employed,F,Rural,Married,Corporate Auto,Corporate L1,Branch,Sports Car,Medsize,2011-01-17,2011,01
6114,AZ36763,Arizona,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-02-17,2011,02
6115,FL50532,Arizona,No,Basic,Master,Employed,M,Suburban,Married,Personal Auto,Personal L1,Web,Sports Car,Medsize,2011-02-28,2011,02
6116,JP88955,Oregon,No,Basic,High School or Below,Employed,M,Urban,Single,Personal Auto,Personal L2,Call Center,Sports Car,Small,2011-02-06,2011,02
6117,QF69163,Washington,No,Premium,College,Disabled,F,Suburban,Married,Personal Auto,Personal L3,Web,Two-Door Car,Medsize,2011-01-06,2011,01
6118,OA26316,Arizona,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Call Center,Four-Door Car,Medsize,2011-02-13,2011,02
6119,FL55134,Nevada,Yes,Basic,High School or Below,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,Branch,SUV,Medsize,2011-02-18,2011,02
6120,OL48469,Nevada,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Branch,Four-Door Car,Medsize,2011-01-06,2011,01
6121,CR86548,Nevada,No,Basic,Master,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Call Center,SUV,Medsize,2011-01-14,2011,01
6122,XO11574,California,No,Extended,High School or Below,Employed,M,Rural,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-02-11,2011,02
6123,DM34321,California,No,Extended,Master,Retired,F,Suburban,Married,Personal Auto,Personal L2,Call Center,Two-Door Car,Small,2011-02-08,2011,02
6124,WH56217,Washington,No,Basic,College,Medical Leave,M,Suburban,Divorced,Corporate Auto,Corporate L1,Agent,SUV,Large,2011-02-14,2011,02
6125,BV55733,Nevada,No,Extended,College,Employed,M,Rural,Married,Corporate Auto,Corporate L3,Branch,Two-Door Car,Medsize,2011-01-26,2011,01
6126,PK37121,Washington,No,Basic,High School or Below,Employed,F,Rural,Married,Personal Auto,Personal L3,Branch,SUV,Large,2011-02-16,2011,02
6127,EO87464,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,Agent,Four-Door Car,Medsize,2011-02-05,2011,02
6128,UF49068,California,No,Basic,College,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L3,Agent,SUV,Medsize,2011-02-22,2011,02
6129,CH20044,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L1,Agent,Four-Door Car,Medsize,2011-01-03,2011,01
6130,NU57274,California,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Branch,SUV,Large,2011-01-01,2011,01
6131,CV63337,Oregon,No,Extended,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Branch,Two-Door Car,Large,2011-01-08,2011,01
6132,GY87675,Oregon,No,Extended,College,Retired,M,Suburban,Divorced,Corporate Auto,Corporate L1,Branch,Four-Door Car,Medsize,2011-01-16,2011,01
6133,OH93496,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Agent,SUV,Small,2011-01-10,2011,01
6134,AY99324,Oregon,No,Extended,College,Disabled,M,Suburban,Married,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-01-18,2011,01
6135,MR27647,Washington,No,Extended,High School or Below,Disabled,F,Suburban,Married,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-01-29,2011,01
6136,VQ82774,California,Yes,Extended,Master,Retired,F,Suburban,Married,Personal Auto,Personal L2,Agent,Two-Door Car,Medsize,2011-02-17,2011,02
6137,WT38706,Oregon,Yes,Extended,Bachelor,Unemployed,F,Suburban,Divorced,Personal Auto,Personal L3,Call Center,SUV,Medsize,2011-02-27,2011,02
6138,UI89243,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L2,Branch,Four-Door Car,Large,2011-02-09,2011,02
6139,XP69351,California,No,Basic,College,Unemployed,M,Rural,Married,Personal Auto,Personal L2,Branch,Four-Door Car,Medsize,2011-02-12,2011,02
6140,PY64219,California,Yes,Extended,Master,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Agent,SUV,Small,2011-01-31,2011,01
6141,QJ64737,California,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Small,2011-02-23,2011,02
6142,IU14618,Oregon,Yes,Basic,High School or Below,Employed,M,Urban,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Large,2011-01-06,2011,01
6143,HH61461,Nevada,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Small,2011-02-17,2011,02
6144,JX10102,Arizona,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Agent,Four-Door Car,Small,2011-02-22,2011,02
6145,SG86615,Oregon,No,Basic,High School or Below,Employed,M,Urban,Married,Personal Auto,Personal L1,Web,Four-Door Car,Medsize,2011-01-28,2011,01
6146,VE47660,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L3,Web,SUV,Medsize,2011-02-05,2011,02
6147,BZ36030,Oregon,No,Premium,College,Employed,M,Suburban,Married,Personal Auto,Personal L1,Call Center,Two-Door Car,Medsize,2011-01-11,2011,01
6148,KJ52520,Arizona,No,Basic,High School or Below,Employed,F,Rural,Single,Personal Auto,Personal L3,Call Center,Two-Door Car,Medsize,2011-01-22,2011,01
6149,IK60267,Nevada,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L2,Branch,Two-Door Car,Medsize,2011-01-10,2011,01
6150,NX15614,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Branch,Two-Door Car,Medsize,2011-01-29,2011,01
6151,JO64353,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L3,Agent,Two-Door Car,Small,2011-01-01,2011,01
6152,BL89983,California,Yes,Premium,High School or Below,Employed,F,Suburban,Married,Special Auto,Special L3,Web,Four-Door Car,Large,2011-01-21,2011,01
6153,SE64365,California,No,Premium,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,Agent,Four-Door Car,Small,2011-02-09,2011,02
6154,JW16295,California,No,Extended,High School or Below,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Web,Two-Door Car,Medsize,2011-01-23,2011,01
6155,IC61020,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Call Center,Luxury Car,Large,2011-02-23,2011,02
6156,WB73140,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Personal L2,Agent,Four-Door Car,Medsize,2011-01-03,2011,01
6157,JP52554,California,No,Basic,Bachelor,Medical Leave,F,Urban,Divorced,Corporate Auto,Corporate L1,Agent,Four-Door Car,Medsize,2011-01-25,2011,01
6158,QZ24527,California,Yes,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Web,SUV,Medsize,2011-01-11,2011,01
6159,VB53090,California,No,Basic,Master,Employed,M,Rural,Married,Personal Auto,Personal L3,Agent,Four-Door Car,Medsize,2011-01-03,2011,01
6160,LR49580,Oregon,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L3,Branch,Four-Door Car,Large,2011-02-14,2011,02
6161,LH66741,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Personal L2,Branch,Four-Door Car,Large,2011-02-26,2011,02
6162,IS79761,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Single,Personal Auto,Personal L3,Branch,Two-Door Car,Medsize,2011-01-05,2011,01
6163,PM11577,Oregon,No,Premium,Bachelor,Employed,F,Rural,Married,Corporate Auto,Corporate L3,Web,Two-Door Car,Medsize,2011-01-28,2011,01
6164,ZB84321,Washington,No,Basic,College,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Web,Four-Door Car,Small,2011-01-30,2011,01
6165,QO26846,Oregon,No,Extended,Master,Medical Leave,F,Suburban,Single,Personal Auto,Personal L3,Call Center,Four-Door Car,Medsize,2011-02-07,2011,02
