,customer,response,effective_to_date,gender_f,gender_m,corporate_auto,personal_auto,special_auto,customer_lifetime_value,total_claim_amount,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_combined_Corporate Auto_L1,policy_combined_Corporate Auto_L2,policy_combined_Corporate Auto_L3,policy_combined_Personal Auto_L1,policy_combined_Personal Auto_L2,policy_combined_Personal Auto_L3,policy_combined_Special Auto_L1,policy_combined_Special Auto_L2,policy_combined_Special Auto_L3,renew_offer_type_Offer1,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,employmentstatus_Disabled,employmentstatus_Employed,employmentstatus_Medical Leave,employmentstatus_Retired,employmentstatus_Unemployed,location_code_Rural,location_code_Suburban,location_code_Urban,vehicle_size_Large,vehicle_size_Medsize,vehicle_size_Small,coverage_Basic,coverage_Extended,coverage_Premium,education_Bachelor,education_College,education_Doctor,education_High School or Below,education_Master,day,week,month
2961,FG60807,0,2011-02-01,1,0,1,0,0,0.21347900691662294,0.18649973530868627,21766,62,29,65,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,5,2
2962,TV77808,0,2011-01-13,0,1,1,0,0,0.27046704139177324,0.4856924338850247,67132,71,34,71,0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,13,2,1
2963,LA66902,0,2011-02-03,0,1,0,1,0,0.04007394487050442,0.5323877771870378,0,71,21,8,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3,5,2
2964,PA38372,0,2011-01-13,1,0,0,1,0,0.5332940745588965,0.05899125418266816,33060,117,19,91,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13,2,1
2965,NX11526,1,2011-01-03,0,1,1,0,0,0.061622044072196624,0.34489097869487206,92296,69,4,65,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,3,1,1
2966,HU72679,0,2011-02-27,0,1,1,0,0,0.5531572028504183,0.4413321944611128,90334,119,4,46,0,9,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,27,8,2
2967,HC60268,0,2011-01-23,0,1,0,1,0,0.4609666344012914,0.9148954354521063,40105,104,21,26,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,23,3,1
2968,SO18542,0,2011-01-28,1,0,0,1,0,0.4627213908667327,0.576505177007436,33409,105,4,17,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,28,4,1
2969,CN22369,1,2011-02-17,0,1,0,0,1,0.0457976522935806,0.3548908079477876,18608,71,13,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,17,7,2
2970,WY17333,0,2011-01-23,0,1,0,1,0,0.20261703474517676,0.3048916616832101,55385,61,7,22,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,23,3,1
2971,LP76290,0,2011-01-30,0,1,0,0,1,0.4538756352556176,0.5198879906208934,62588,104,21,22,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,30,4,1
2972,UF93434,0,2011-02-13,1,0,0,1,0,0.04649590997600603,0.3298912348154988,22050,66,9,47,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,13,6,2
2973,VW70435,1,2011-01-26,0,1,0,1,0,0.21672411287456297,0.36579777691962573,25632,63,27,52,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,26,4,1
2974,AV96010,0,2011-01-29,0,1,0,1,0,0.09945030258218357,0.23658204890318163,40097,92,23,35,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,29,4,1
2975,DX70966,1,2011-01-11,1,0,0,1,0,0.062413202583878835,0.019603756932517043,50071,71,3,32,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,11,2,1
2976,VW65429,0,2011-01-20,0,1,0,1,0,0.35757033206653455,0.31344475105587566,37308,86,19,69,0,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,20,3,1
2977,LY17372,0,2011-02-28,0,1,0,1,0,0.22978935276230913,0.7720712179256205,44743,137,16,55,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,28,9,2
2978,BE61743,0,2011-01-28,0,1,0,1,0,0.1581199734006599,0.3292953554068064,86657,103,22,51,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,28,4,1
2979,DP50640,0,2011-01-05,0,1,0,1,0,0.04652802473432474,0.32489132018904104,47346,65,6,35,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,5,1,1
2980,MM45897,0,2011-02-12,0,1,0,1,0,0.058381855034727176,0.38958638114587524,88545,68,25,33,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,12,6,2
2981,OZ86942,0,2011-01-31,1,0,1,0,0,0.278270535613552,0.3648906372007031,52443,73,0,47,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,31,5,1
2982,WI65397,0,2011-02-17,1,0,1,0,0,0.40958660379906275,0.15903898336769234,36084,99,3,9,1,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,17,7,2
2983,OQ69520,0,2011-02-03,1,0,1,0,0,0.42936628034455604,0.07021280632466534,35406,69,13,15,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,5,2
2984,QK12068,0,2011-01-17,1,0,0,1,0,0.24275835668203619,0.7416827305590422,0,74,14,43,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,17,3,1
2985,KF98735,0,2011-01-31,0,1,0,0,1,0.1269645457424031,0.3786545646816413,41185,99,20,6,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,31,5,1
2986,DW62043,0,2011-02-05,1,0,1,0,0,0.03960898168868093,0.3148914909361255,30216,63,18,74,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,5,5,2
2987,AF41118,0,2011-01-05,0,1,0,1,0,0.3830209970079844,0.4698888443563159,10710,94,12,33,0,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,5,1,1
2988,KI82366,0,2011-01-13,0,1,0,1,0,0.3942625822770045,0.8398825267141896,0,112,32,74,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,13,2,1
2989,GF97506,1,2011-01-24,0,1,0,1,0,0.5112213085304053,0.5948867100177597,0,119,9,8,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,24,4,1
2990,UQ62739,1,2011-01-19,0,1,1,0,0,0.1695755435089543,0.7559992642292298,0,122,27,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,19,3,1
2991,WY58555,1,2011-01-26,0,1,0,1,0,0.21672411287456297,0.36579777691962573,25632,63,27,52,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,26,4,1
2992,DN30013,0,2011-01-16,1,0,0,1,0,0.26243032272932565,0.2607505862254068,53295,70,12,97,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,16,2,1
2993,MR56401,0,2011-02-13,1,0,0,1,0,0.046099299123398635,0.3198914055625833,37072,64,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,13,6,2
2994,FM14335,1,2011-02-01,1,0,0,1,0,0.6138756888300193,0.051407570132406655,61108,89,22,93,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5,2
2995,FK54851,0,2011-01-31,0,1,0,1,0,0.3154407383318639,0.5923867527045308,79880,79,22,68,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,31,5,1
2996,YF38355,0,2011-02-25,0,1,0,1,0,0.44382351673148457,0.6597183290595313,81580,101,2,56,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,25,8,2
2997,TN39471,0,2011-02-08,1,0,0,1,0,0.10723456906986217,0.6372240954402371,0,92,7,75,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,8,6,2
2998,DV22542,0,2011-01-27,0,1,0,1,0,0.0589362099725384,0.3041998859952799,58620,68,8,60,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,27,4,1
2999,OG17756,1,2011-02-14,1,0,0,1,0,0.21496153593337305,0.6948850025469148,12902,139,3,51,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,14,7,2
3000,DO51363,0,2011-02-04,1,0,0,1,0,0.13495452642279396,0.707585173191501,26318,96,23,29,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,4,5,2
3001,BJ26599,0,2011-01-02,0,1,0,1,0,0.16462734628262107,0.38890528652556583,20263,63,31,2,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,52,1
3002,LX24476,0,2011-01-24,1,0,0,1,0,0.12303763203129006,0.32368517932556296,0,98,27,47,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,24,4,1
3003,IO63361,0,2011-02-16,0,1,0,1,0,0.2132328353288744,0.2941635021582006,52819,124,16,89,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,16,7,2
3004,SD30853,0,2011-02-07,1,0,0,1,0,0.7713131896230414,0.3198914055625833,63918,64,4,14,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,7,6,2
3005,OJ41819,0,2011-02-02,1,0,0,1,0,0.2109586187049697,0.3298912348154988,0,66,11,60,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,5,2
3006,MO63575,1,2011-02-27,1,0,1,0,0,0.17415300944995507,0.6148863685235907,23904,123,1,67,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,27,8,2
3007,BV16459,0,2011-02-22,0,1,0,1,0,0.3416787485944266,0.2620163625289431,0,97,10,77,1,9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,22,8,2
3008,YV93784,0,2011-02-21,1,0,0,1,0,0.5057972011862517,0.44199841641870624,69736,111,11,7,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,21,8,2
3009,UF32055,0,2011-02-10,0,1,0,1,0,0.37255362089415855,0.6727201080958208,69700,181,9,49,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,10,6,2
3010,UQ16798,1,2011-02-14,1,0,0,1,0,0.5941454005337568,0.6448858562823373,35482,129,21,59,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,14,7,2
3011,LS59637,1,2011-01-24,1,0,1,0,0,0.05872876251138548,0.35989072257424537,14030,72,11,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,24,4,1
3012,TX35617,0,2011-01-22,1,0,0,1,0,0.18355678699295827,0.35306600264800475,50909,112,11,39,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,22,3,1
3013,EX89625,0,2011-01-10,1,0,0,1,0,0.2641850212165979,0.34489097869487206,96406,69,16,64,0,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,10,2,1
3014,FD11364,0,2011-01-31,1,0,0,0,1,0.34822570090608196,0.42488961271819614,77001,85,4,58,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,31,5,1
3015,FA90076,0,2011-02-07,1,0,0,1,0,0.039789873003778814,0.5398876491267244,0,72,25,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,7,6,2
3016,BG96711,0,2011-01-11,0,1,1,0,0,0.048496701126367864,0.3348911494419566,24732,67,4,49,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,11,2,1
3017,PW31239,1,2011-02-26,1,0,0,1,0,0.17049873160834586,0.17378738674703795,40864,109,16,70,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,26,8,2
3018,MD95935,0,2011-01-11,1,0,1,0,0,0.2821998743277079,0.5378263551566522,43145,73,1,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,11,2,1
3019,UL10037,1,2011-02-01,1,0,1,0,0,0.6138756888300193,0.051407570132406655,61108,89,22,93,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5,2
3020,RE67051,0,2011-02-11,0,1,1,0,0,0.2581758643912391,0.34989089332132983,34236,70,3,87,0,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,11,6,2
3021,SB44315,0,2011-02-02,0,1,0,1,0,0.0795921594123323,0.3898902103329918,39010,78,27,99,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2,5,2
3022,OX21474,0,2011-01-23,0,1,0,1,0,0.05721664904372803,0.34489097869487206,88867,69,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,23,3,1
3023,HN60464,0,2011-02-16,0,1,0,1,0,0.3008140432670421,0.4121192130644369,0,84,0,57,0,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,16,7,2
3024,TJ51874,0,2011-02-13,0,1,1,0,0,0.47612380919413644,0.8375187951999051,13908,116,12,74,2,8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,13,6,2
3025,PB63095,1,2011-01-01,0,1,0,1,0,0.2624344897940456,0.42430653725754297,0,79,21,53,1,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,52,1
3026,VR81851,0,2011-01-25,1,0,0,1,0,0.6537222549033738,0.43301778017973674,0,64,14,91,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,25,4,1
3027,LP34743,1,2011-01-10,1,0,0,1,0,0.20223454833247953,0.8742032573543806,13037,124,28,49,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,10,2,1
3028,GO75708,0,2011-02-06,1,0,0,1,0,0.2971456730129207,0.05070856852619241,17200,83,5,62,4,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,6,5,2
3029,UD99460,0,2011-01-09,0,1,0,1,0,0.5545111880470769,0.5234092554952957,67772,82,29,27,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,9,1,1
3030,OO49507,0,2011-02-03,1,0,0,1,0,0.18818796788447104,0.4430384674098356,52957,112,14,92,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3,5,2
3031,GB12561,0,2011-02-27,1,0,1,0,0,0.38449555527757884,0.8098830389554431,0,108,11,84,2,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,27,8,2
3032,PW69692,1,2011-01-06,1,0,0,1,0,0.14036854942600138,0.29271560708934224,93272,95,3,54,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,6,1,1
3033,DA61021,0,2011-01-04,0,1,0,1,0,0.9485997910647662,0.5402883089521245,40467,197,1,84,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4,1,1
3034,KJ72146,0,2011-01-20,0,1,0,1,0,0.3737814680430318,0.30989157630966785,30895,62,10,35,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,20,3,1
3035,XJ61632,0,2011-01-16,0,1,0,1,0,0.009793046615076573,0.4648889297298581,0,62,29,59,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,16,2,1
3036,PV24005,0,2011-02-08,0,1,0,1,0,0.16609243173439772,0.6395541587794055,0,62,12,68,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,8,6,2
3037,YD22081,0,2011-01-13,1,0,0,1,0,0.557835743756106,0.3590238571676388,45668,80,7,55,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,13,2,1
3038,UN38117,0,2011-01-16,1,0,0,1,0,0.0583036402686789,0.3120123619722526,0,74,35,77,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,16,2,1
3039,UO49439,0,2011-01-21,0,1,0,1,0,0.2670515944297245,0.023014545568301084,90289,71,9,10,1,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,21,3,1
3040,JK13254,0,2011-01-17,0,1,0,1,0,0.16724042986205453,0.589886795391302,29465,118,24,49,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,17,3,1
3041,BL29240,0,2011-02-04,0,1,1,0,0,0.0686501336875596,0.15758308635213386,81893,73,20,70,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,4,5,2
