,customer,state,response,coverage,education,effective_to_date,employmentstatus,location_code,marital_status,renew_offer_type,sales_channel,vehicle_class,vehicle_size,gender_f,gender_m,policy_combined,corporate_auto,personal_auto,special_auto,customer_lifetime_value,total_claim_amount,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies
3402,KC14861,Oregon,0,Basic,High School or Below,2011-02-11,Employed,Rural,Married,Offer1,Web,Luxury SUV,Medsize,0,1,Personal Auto_L1,0,1,0,14886.70602,1.587888,91193,185,15,75,1,6
3403,SP56326,Arizona,0,Premium,High School or Below,2011-01-01,Medical Leave,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,7452.998789,670.581817,12195,101,29,35,0,7
3404,OQ99704,Washington,0,Basic,Bachelor,2011-02-11,Employed,Urban,Married,Offer2,Branch,SUV,Small,1,0,Personal Auto_L3,0,1,0,3981.775889,475.20088,52801,100,21,78,0,1
3405,DX28320,California,0,Basic,High School or Below,2011-01-29,Unemployed,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,5111.357987,594.683752,0,72,6,13,2,7
3406,BM83544,Arizona,0,Basic,Bachelor,2011-01-25,Unemployed,Suburban,Single,Offer2,Agent,SUV,Medsize,1,0,Personal Auto_L2,0,1,0,7439.978924,518.4,0,108,2,94,0,5
3407,YB96664,Washington,1,Basic,Bachelor,2011-01-18,Employed,Suburban,Divorced,Offer2,Branch,Two-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0,4974.801539,467.803638,75644,65,5,68,3,9
3408,UV46349,Oregon,0,Extended,Bachelor,2011-01-04,Unemployed,Rural,Married,Offer3,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,6238.054416,134.442783,0,90,25,63,2,7
3409,MY32188,Oregon,0,Basic,Bachelor,2011-01-20,Unemployed,Suburban,Single,Offer1,Agent,Two-Door Car,Small,0,1,Corporate Auto_L3,1,0,0,2682.912454,355.2,0,74,24,33,0,1
3410,OV87950,California,0,Basic,College,2011-02-14,Employed,Suburban,Married,Offer3,Branch,Two-Door Car,Large,0,1,Personal Auto_L1,0,1,0,2837.163399,350.4,29242,73,26,23,0,1
3411,ZG82132,Oregon,1,Premium,Bachelor,2011-01-28,Employed,Suburban,Single,Offer1,Branch,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,4118.588554,494.4,69379,103,14,79,0,1
3412,LZ31103,Oregon,1,Basic,College,2011-01-20,Employed,Urban,Married,Offer2,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,2472.469209,208.598246,63860,62,26,81,0,1
3413,HO79663,Arizona,0,Basic,Doctor,2011-02-08,Employed,Rural,Married,Offer1,Branch,Sports Car,Medsize,1,0,Personal Auto_L2,0,1,0,4139.533158,65.03063,45281,104,13,84,1,1
3414,RS57109,Arizona,0,Premium,Bachelor,2011-01-20,Employed,Rural,Married,Offer1,Agent,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,4100.465956,97.313649,51193,104,31,21,2,1
3415,NA21420,Oregon,0,Basic,Bachelor,2011-02-03,Employed,Rural,Divorced,Offer2,Agent,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0,5278.201394,49.435556,62074,67,24,22,0,4
3416,MY98825,California,0,Basic,Bachelor,2011-02-02,Employed,Rural,Divorced,Offer3,Web,Two-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0,8056.898119,65.471028,64304,68,35,70,0,2
3417,VW73816,Oregon,0,Basic,Bachelor,2011-01-28,Employed,Urban,Married,Offer1,Agent,SUV,Medsize,0,1,Personal Auto_L3,0,1,0,9185.025301,501.716934,73795,116,1,77,1,3
3418,FN66189,Oregon,0,Extended,College,2011-02-08,Employed,Rural,Married,Offer4,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,15417.73444,43.578516,84376,96,5,54,0,2
3419,HU75748,Arizona,0,Basic,High School or Below,2011-02-13,Unemployed,Suburban,Single,Offer3,Branch,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,6829.413399,470.691875,0,66,14,73,1,2
3420,OS11465,Oregon,0,Basic,High School or Below,2011-01-10,Employed,Suburban,Married,Offer4,Call Center,SUV,Medsize,0,1,Special Auto_L1,0,0,1,8500.909417,508.8,79153,106,12,5,0,7
3421,UY61913,Oregon,0,Basic,College,2011-02-11,Disabled,Urban,Married,Offer1,Agent,SUV,Medsize,0,1,Personal Auto_L2,0,1,0,8847.444221,425.489592,17950,118,34,24,0,4
3422,MF23895,Arizona,0,Basic,College,2011-01-13,Employed,Rural,Married,Offer4,Agent,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0,2609.829612,33.171413,58139,65,29,77,1,1
3423,UE72026,California,0,Extended,College,2011-01-28,Employed,Rural,Divorced,Offer3,Agent,Sports Car,Small,1,0,Personal Auto_L2,0,1,0,5021.686245,306.818754,69678,126,21,39,0,1
3424,SE78641,Arizona,0,Basic,Bachelor,2011-01-16,Unemployed,Suburban,Single,Offer1,Call Center,Two-Door Car,Large,0,1,Personal Auto_L2,0,1,0,4654.841089,577.385463,0,67,33,19,0,4
3425,YC69616,Arizona,1,Basic,College,2011-01-24,Retired,Suburban,Married,Offer2,Branch,Two-Door Car,Large,1,0,Personal Auto_L3,0,1,0,2719.506996,345.6,14030,72,11,3,0,1
3426,SM10254,Oregon,1,Extended,Bachelor,2011-01-10,Medical Leave,Suburban,Married,Offer2,Agent,SUV,Small,1,0,Personal Auto_L1,0,1,0,4726.869327,839.348464,13037,124,28,49,0,1
3427,AG45299,California,0,Basic,College,2011-01-20,Employed,Rural,Divorced,Offer2,Web,SUV,Small,0,1,Personal Auto_L3,0,1,0,8595.726399,186.459607,76763,108,12,87,0,8
3428,KS45476,Washington,0,Extended,High School or Below,2011-02-10,Employed,Suburban,Single,Offer1,Agent,Sports Car,Large,1,0,Personal Auto_L3,0,1,0,15626.28021,810.06514,50461,131,22,89,0,2
3429,No69427,California,0,Basic,High School or Below,2011-02-07,Employed,Rural,Married,Offer4,Agent,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0,2797.674845,112.336604,69604,70,10,50,0,1
3430,BA52133,California,0,Basic,Master,2011-02-11,Employed,Suburban,Married,Offer3,Call Center,Four-Door Car,Small,0,1,Personal Auto_L2,0,1,0,5344.989624,387.774781,22908,68,30,19,0,7
3431,XV30885,California,0,Basic,College,2011-01-25,Employed,Urban,Divorced,Offer1,Agent,SUV,Medsize,0,1,Personal Auto_L3,0,1,0,4595.524548,381.570261,95550,116,15,75,1,1
3432,LU79865,Nevada,0,Basic,Bachelor,2011-02-27,Employed,Suburban,Divorced,Offer1,Agent,Four-Door Car,Small,0,1,Personal Auto_L1,0,1,0,5794.104234,355.2,88370,74,0,16,1,9
3433,BL29046,Oregon,1,Basic,Doctor,2011-02-22,Employed,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0,5332.462694,309.577946,68931,66,32,30,0,7
3434,AM34581,Oregon,0,Extended,Bachelor,2011-01-05,Employed,Rural,Married,Offer2,Branch,Two-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0,6680.146801,71.10847,24432,87,19,44,3,6
3435,YN75239,Oregon,0,Basic,College,2011-01-12,Employed,Rural,Married,Offer3,Agent,Luxury SUV,Small,0,1,Personal Auto_L3,0,1,0,7910.866718,35.768916,77577,199,14,37,1,1
3436,OJ84485,California,0,Basic,High School or Below,2011-01-27,Medical Leave,Suburban,Married,Offer1,Call Center,SUV,Medsize,0,1,Personal Auto_L2,0,1,0,12516.92188,528.0,12607,110,13,20,0,2
3437,JA12995,Oregon,0,Basic,College,2011-02-15,Unemployed,Suburban,Married,Offer3,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,2325.259483,302.4,0,63,6,75,0,1
3438,OD85990,Oregon,0,Basic,Bachelor,2011-02-14,Disabled,Suburban,Divorced,Offer1,Branch,SUV,Medsize,1,0,Corporate Auto_L3,1,0,0,3964.151263,489.6,23474,102,5,21,0,1
3439,NZ57264,California,0,Basic,Bachelor,2011-01-26,Unemployed,Suburban,Single,Offer4,Call Center,SUV,Medsize,0,1,Personal Auto_L3,0,1,0,7486.088015,813.6,0,113,33,18,0,4
3440,OL39995,Oregon,0,Basic,Bachelor,2011-02-25,Unemployed,Suburban,Divorced,Offer4,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,6707.994148,360.480689,0,65,1,30,0,2
3441,LK51620,California,0,Premium,High School or Below,2011-01-15,Employed,Suburban,Married,Offer1,Branch,Four-Door Car,Small,0,1,Corporate Auto_L3,1,0,0,12902.09322,508.8,98478,106,21,80,0,2
3442,ZB91993,Arizona,1,Extended,College,2011-01-25,Retired,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,5926.729379,460.8,23091,96,28,90,5,5
3443,SZ60342,Arizona,0,Basic,College,2011-01-13,Employed,Suburban,Married,Offer1,Agent,Two-Door Car,Small,0,1,Personal Auto_L3,0,1,0,5148.653203,312.0,51071,65,17,94,0,3
3444,WE80653,Oregon,0,Basic,Bachelor,2011-02-03,Unemployed,Rural,Divorced,Offer1,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,6827.178202,2.455033,0,103,2,75,2,6
3445,EE28119,Arizona,0,Premium,Bachelor,2011-02-03,Employed,Urban,Divorced,Offer1,Agent,Two-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,4670.058282,373.227044,69921,118,28,22,2,1
3446,GA49547,Washington,0,Basic,High School or Below,2011-02-18,Employed,Rural,Married,Offer1,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,5363.076547,17.269323,36357,68,28,96,0,6
3447,BA92673,Oregon,0,Basic,High School or Below,2011-02-05,Unemployed,Rural,Married,Offer2,Web,Four-Door Car,Large,1,0,Personal Auto_L2,0,1,0,6961.945557,40.622304,0,63,17,24,0,2
3448,KL29678,Oregon,0,Basic,Master,2011-01-08,Employed,Suburban,Married,Offer2,Agent,Sports Car,Medsize,1,0,Personal Auto_L3,0,1,0,8624.917663,508.8,43610,106,16,60,0,5
3449,HL84679,Oregon,0,Extended,Bachelor,2011-02-17,Unemployed,Suburban,Married,Offer3,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,3382.223536,436.8,0,91,13,77,0,1
3450,GH94657,California,0,Basic,Bachelor,2011-01-27,Disabled,Suburban,Married,Offer2,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,2319.818549,396.608751,14660,61,14,97,0,1
3451,EZ71780,Arizona,0,Extended,High School or Below,2011-02-21,Disabled,Suburban,Divorced,Offer3,Agent,Four-Door Car,Medsize,1,0,Special Auto_L1,0,0,1,8807.486831,374.4,26864,78,18,12,0,2
3452,BW76745,Oregon,1,Basic,Doctor,2011-01-29,Employed,Rural,Divorced,Offer1,Agent,Four-Door Car,Large,0,1,Personal Auto_L2,0,1,0,2491.317024,67.530904,36631,62,30,77,0,1
3453,TN64240,California,0,Extended,Bachelor,2011-02-21,Employed,Suburban,Divorced,Offer4,Call Center,Four-Door Car,Small,1,0,Corporate Auto_L3,1,0,0,7853.961409,629.344642,42582,99,1,57,0,5
3454,AE23906,Arizona,1,Basic,College,2011-01-28,Employed,Rural,Married,Offer1,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,9816.528302,128.969729,37256,62,15,7,0,2
3455,KX18446,Washington,1,Extended,High School or Below,2011-02-13,Employed,Suburban,Married,Offer2,Agent,Two-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0,6689.022728,599.000883,56980,84,33,70,0,7
3456,NR66922,Oregon,0,Extended,Master,2011-02-18,Employed,Rural,Married,Offer3,Agent,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0,11323.35555,229.711908,98254,94,23,11,3,2
3457,PQ27923,Washington,0,Extended,Master,2011-01-08,Employed,Urban,Divorced,Offer3,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,6333.030812,338.79562,71737,79,7,79,0,4
3458,No81415,Arizona,0,Extended,Bachelor,2011-02-01,Employed,Suburban,Married,Offer4,Call Center,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0,3139.169353,905.699717,31177,79,14,28,0,1
3459,OI48534,California,0,Basic,High School or Below,2011-02-14,Employed,Rural,Single,Offer3,Web,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0,2617.182661,35.597288,98338,65,13,33,0,1
3460,FH83537,California,0,Basic,High School or Below,2011-01-04,Unemployed,Suburban,Single,Offer3,Agent,Sports Car,Medsize,1,0,Personal Auto_L3,0,1,0,3732.568536,879.42749,0,106,2,50,0,1
3461,VH94792,California,0,Basic,Bachelor,2011-01-21,Unemployed,Suburban,Single,Offer2,Web,Four-Door Car,Medsize,1,0,Special Auto_L3,0,0,1,4433.694028,312.0,0,65,7,22,0,6
3462,VD37089,Washington,0,Extended,College,2011-01-07,Employed,Suburban,Divorced,Offer2,Branch,Four-Door Car,Medsize,0,1,Corporate Auto_L1,1,0,0,3478.887023,562.426585,29938,90,8,35,0,1
3463,UW68708,California,0,Basic,Bachelor,2011-01-20,Unemployed,Suburban,Single,Offer1,Web,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,5009.595291,496.8,0,69,20,95,0,4
3464,ZD42919,California,0,Basic,Master,2011-01-09,Employed,Urban,Married,Offer2,Call Center,SUV,Medsize,0,1,Personal Auto_L1,0,1,0,4483.839044,466.81627,32983,113,25,59,0,1
3465,ZX68434,California,0,Extended,Doctor,2011-01-13,Unemployed,Suburban,Divorced,Offer3,Web,SUV,Medsize,1,0,Personal Auto_L2,0,1,0,5124.984391,643.2,0,134,13,56,0,1
3466,CH81088,Oregon,0,Extended,Bachelor,2011-02-02,Employed,Urban,Married,Offer2,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,3721.057118,343.755209,71333,93,9,92,0,1
3467,SV68939,Arizona,0,Extended,Master,2011-02-27,Employed,Rural,Married,Offer2,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,9988.787618,286.003968,33157,124,28,58,0,3
3468,WI81695,Oregon,0,Extended,College,2011-01-27,Unemployed,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,3342.177957,436.8,0,91,8,60,0,1
3469,OU50429,California,0,Basic,Bachelor,2011-02-04,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0,7524.735746,460.8,36580,64,20,76,1,2
3470,TE44937,Oregon,1,Basic,High School or Below,2011-02-23,Disabled,Suburban,Married,Offer2,Agent,SUV,Small,1,0,Personal Auto_L2,0,1,0,13466.92071,571.2,11432,119,11,9,0,2
3471,GC29421,California,0,Basic,High School or Below,2011-01-08,Employed,Rural,Divorced,Offer3,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,2949.282616,106.267659,78596,73,11,0,0,1
3472,RF71693,Arizona,0,Basic,Bachelor,2011-01-30,Employed,Urban,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0,5179.890955,171.184016,35143,65,31,37,0,9
3473,JZ22920,Arizona,0,Extended,Master,2011-01-30,Employed,Suburban,Married,Offer3,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,3225.395988,438.276898,29606,81,33,32,0,1
3474,ZL68596,Arizona,0,Basic,Master,2011-02-03,Employed,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,0,1,Special Auto_L1,0,0,1,8849.689719,137.195447,53228,73,26,33,0,2
3475,GV91160,Oregon,1,Extended,High School or Below,2011-01-20,Retired,Suburban,Married,Offer2,Agent,Four-Door Car,Large,1,0,Personal Auto_L3,0,1,0,2886.451602,486.278557,10312,78,10,63,0,1
3476,PC80039,Oregon,1,Basic,Bachelor,2011-01-11,Disabled,Suburban,Divorced,Offer1,Web,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0,2359.423599,352.394515,19864,63,22,96,0,1
3477,RH72839,Nevada,1,Premium,High School or Below,2011-02-14,Employed,Suburban,Married,Offer2,Call Center,Two-Door Car,Small,1,0,Personal Auto_L1,0,1,0,4669.22664,556.8,76157,116,15,80,0,1
3478,SV15363,California,1,Extended,High School or Below,2011-01-07,Employed,Suburban,Married,Offer2,Call Center,Two-Door Car,Large,0,1,Personal Auto_L2,0,1,0,6366.225775,384.0,44368,80,5,72,0,3
3479,ZM84839,California,0,Basic,College,2011-02-27,Employed,Rural,Married,Offer1,Web,Two-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0,8146.271602,158.041549,92777,68,21,83,2,2
3480,ZO31878,Oregon,0,Basic,Master,2011-02-04,Employed,Urban,Married,Offer1,Call Center,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0,5412.458621,191.409775,55992,67,16,21,0,3
3481,BU70181,Arizona,1,Basic,Master,2011-01-31,Employed,Rural,Divorced,Offer2,Branch,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0,5757.442258,174.041566,88997,72,9,71,0,3
3482,RN20799,Arizona,0,Basic,High School or Below,2011-01-27,Retired,Suburban,Married,Offer2,Agent,Four-Door Car,Small,1,0,Personal Auto_L2,0,1,0,4755.194923,302.4,21926,63,13,0,0,7
3483,VF58561,Oregon,0,Basic,Bachelor,2011-02-08,Employed,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0,4995.211519,297.6,82413,62,12,79,0,3
3484,HU26687,California,0,Basic,Bachelor,2011-01-18,Employed,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,2824.849967,137.081716,48008,73,33,55,4,1
3485,VT84289,California,0,Basic,College,2011-02-06,Employed,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0,5907.91176,355.2,87796,74,23,10,0,4
3486,ZG17326,Oregon,0,Basic,Bachelor,2011-02-11,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Large,0,1,Personal Auto_L2,0,1,0,4988.579794,326.660051,38928,64,14,18,0,8
3487,ZR84007,Arizona,0,Basic,Bachelor,2011-01-05,Employed,Suburban,Single,Offer2,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0,7405.265785,307.2,58779,64,13,82,1,2
3488,YR76491,Oregon,0,Extended,College,2011-01-22,Unemployed,Rural,Married,Offer2,Branch,SUV,Medsize,1,0,Personal Auto_L2,0,1,0,15102.22866,32.978158,0,137,10,92,0,2
3489,NY93341,Arizona,0,Basic,High School or Below,2011-02-16,Employed,Rural,Married,Offer3,Branch,SUV,Medsize,1,0,Personal Auto_L2,0,1,0,9118.928908,272.835064,33882,114,22,39,0,6
3490,BC87161,Oregon,1,Basic,Bachelor,2011-01-03,Employed,Suburban,Married,Offer2,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0,2759.978287,331.2,92296,69,4,65,0,1
3491,PW23851,Oregon,0,Extended,Bachelor,2011-01-15,Employed,Suburban,Married,Offer1,Agent,SUV,Small,1,0,Personal Auto_L2,0,1,0,15251.57924,617.202619,63287,127,5,84,0,2
3492,UM73815,Arizona,0,Premium,High School or Below,2011-01-13,Employed,Suburban,Married,Offer1,Call Center,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,14517.43681,854.4,74871,178,0,15,0,7
3493,HW19506,Arizona,1,Extended,High School or Below,2011-01-27,Employed,Suburban,Married,Offer1,Branch,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,5597.12496,667.2,37995,139,16,50,0,1
3494,BR28896,Nevada,0,Extended,High School or Below,2011-01-10,Employed,Urban,Single,Offer2,Web,Two-Door Car,Large,0,1,Personal Auto_L3,0,1,0,3176.356488,372.909686,64706,81,5,3,0,1
3495,PD32943,Oregon,0,Basic,Bachelor,2011-01-06,Unemployed,Suburban,Married,Offer2,Branch,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0,4526.126785,307.2,0,64,32,89,1,3
3496,GM83516,Arizona,0,Basic,College,2011-01-07,Employed,Suburban,Divorced,Offer2,Agent,Four-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0,2573.716859,321.6,29500,67,14,72,0,1
3497,BK15048,Arizona,0,Basic,College,2011-01-20,Unemployed,Suburban,Single,Offer1,Branch,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0,6656.709233,496.8,0,69,23,32,1,2
3498,JW15941,California,0,Extended,Master,2011-01-29,Employed,Rural,Married,Offer2,Web,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,3842.794699,107.661239,97832,95,5,98,0,1
3499,GP20408,Oregon,1,Extended,College,2011-01-28,Employed,Suburban,Married,Offer2,Agent,Two-Door Car,Small,1,0,Personal Auto_L3,0,1,0,3808.122147,451.2,94903,94,3,38,0,1
3500,AM57175,Oregon,0,Extended,High School or Below,2011-01-06,Employed,Suburban,Divorced,Offer1,Branch,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0,15000.84238,507.560729,62473,76,6,70,1,2
3501,RI40862,Nevada,0,Basic,College,2011-02-18,Employed,Urban,Married,Offer1,Agent,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0,5573.10605,325.395532,85704,69,21,84,0,7
3502,EY86980,Oregon,0,Extended,Bachelor,2011-01-14,Employed,Rural,Single,Offer4,Agent,Two-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0,6222.212108,122.486486,74270,78,33,2,0,7
3503,FG24850,Oregon,1,Basic,Master,2011-01-28,Disabled,Suburban,Divorced,Offer1,Agent,Four-Door Car,Small,1,0,Personal Auto_L2,0,1,0,5096.673223,312.0,22886,65,9,81,0,3
3504,JB39997,California,0,Extended,College,2011-02-24,Employed,Rural,Married,Offer4,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0,6183.185785,93.515817,36464,78,5,17,0,7
3505,CG43444,California,0,Extended,Bachelor,2011-01-27,Employed,Rural,Divorced,Offer2,Branch,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0,9388.981905,111.265486,33599,80,23,31,0,2
3506,ZG69918,Oregon,0,Basic,College,2011-01-14,Disabled,Urban,Married,Offer1,Call Center,Four-Door Car,Medsize,0,1,Special Auto_L2,0,0,1,8168.714346,206.863422,20819,73,4,65,1,2
3507,GM70734,California,0,Extended,College,2011-01-29,Medical Leave,Urban,Divorced,Offer1,Agent,Two-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0,13561.2048,280.800938,29095,91,29,47,1,2
3508,PM14429,California,0,Extended,College,2011-02-04,Employed,Urban,Single,Offer1,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,6699.278956,318.866388,30852,88,7,42,0,8
3509,PS25185,Washington,0,Premium,Bachelor,2011-01-20,Medical Leave,Suburban,Single,Offer1,Web,Two-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0,4097.371676,528.0,20079,110,1,63,0,1
3510,YE70791,California,1,Basic,High School or Below,2011-02-26,Medical Leave,Suburban,Single,Offer2,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,5169.49937,350.4,12430,73,22,13,0,4
3511,UN52560,Arizona,0,Extended,Bachelor,2011-02-14,Employed,Suburban,Married,Offer2,Branch,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0,6278.764007,384.0,47669,80,16,84,0,3
3512,SS95187,Arizona,0,Extended,Bachelor,2011-01-29,Employed,Urban,Divorced,Offer4,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,3343.933131,334.452807,40794,87,6,87,0,1
3513,OU62959,California,0,Basic,Bachelor,2011-02-09,Employed,Urban,Married,Offer3,Web,Luxury SUV,Medsize,0,1,Personal Auto_L2,0,1,0,15531.78589,808.844338,95340,198,5,84,2,3
3514,ZV36800,Oregon,0,Basic,Bachelor,2011-01-23,Disabled,Suburban,Married,Offer3,Branch,Sports Car,Medsize,0,1,Corporate Auto_L3,1,0,0,4236.84292,542.4,14476,113,11,0,0,1
3515,XF83901,Arizona,0,Premium,College,2011-01-12,Unemployed,Suburban,Single,Offer1,Branch,Four-Door Car,Large,1,0,Personal Auto_L2,0,1,0,3692.583567,756.0,0,105,28,69,0,1
3516,RE12758,California,0,Extended,High School or Below,2011-02-22,Employed,Suburban,Married,Offer4,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,6782.556454,612.0,26116,85,6,58,0,3
3517,CH97666,California,0,Basic,Bachelor,2011-01-14,Retired,Suburban,Married,Offer3,Web,Sports Car,Medsize,0,1,Personal Auto_L1,0,1,0,3683.472334,720.0,12454,100,4,68,0,1
3518,NU25698,Oregon,0,Extended,High School or Below,2011-02-16,Employed,Suburban,Married,Offer1,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,13995.68999,580.8,48245,121,16,21,3,2
3519,PB47955,Oregon,0,Basic,Bachelor,2011-01-11,Unemployed,Suburban,Single,Offer2,Branch,SUV,Medsize,1,0,Personal Auto_L3,0,1,0,8331.648336,856.8,0,119,3,54,0,3
3520,BD36887,Nevada,0,Basic,College,2011-01-27,Employed,Suburban,Married,Offer1,Agent,Sports Car,Medsize,1,0,Personal Auto_L1,0,1,0,4171.18715,653.685468,37478,105,4,53,0,1
3521,JG65202,Oregon,0,Basic,High School or Below,2011-01-29,Unemployed,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0,7873.567332,568.798455,0,74,24,82,0,2
3522,YV76240,Oregon,0,Extended,College,2011-01-04,Employed,Urban,Married,Offer1,Call Center,SUV,Large,1,0,Corporate Auto_L2,1,0,0,10677.25385,611.918994,45732,134,22,56,0,9
3523,LN28900,California,0,Extended,Bachelor,2011-02-23,Unemployed,Suburban,Single,Offer1,Web,Four-Door Car,Small,0,1,Personal Auto_L1,0,1,0,14687.07959,612.0,0,85,3,61,0,2
3524,IN77241,Washington,0,Basic,Bachelor,2011-02-06,Employed,Urban,Married,Offer2,Branch,Two-Door Car,Medsize,0,1,Corporate Auto_L1,1,0,0,5394.703229,251.795869,65978,67,3,50,0,3
3525,DI42246,Arizona,0,Basic,College,2011-01-20,Unemployed,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0,2230.755716,325.88607,0,62,9,49,0,1
